Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-011462,2020-03,03/06/2020 17:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1127,S JEFFERSON AVE,31, , ,1127,JEFFERSON,900539.4,1015240
20-011046,2020-03,03/06/2020 17:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,927,BATES ST,1, , ,7710,MINNESOTA,891128.5,995601
20-011265,2020-03,03/06/2020 17:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4757,HAMBURG AVE,4, , ,4757,HAMBURG,879285.3,992999.7
20-011090,2020-03,03/06/2020 17:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",0,S 9TH ST / SOULARD PL,21, , , , ,905369.3,1011591
20-011025,2020-03,03/06/2020 17:18,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,2909,N KINGSHIGHWAY BLVD,52, , ,2909,KINGSHIGHWAY,890004.6,1033584
20-011025,2020-03,03/06/2020 17:18,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,2909,N KINGSHIGHWAY BLVD,52, , ,2909,KINGSHIGHWAY,890004.6,1033584
20-011247,2020-03,03/06/2020 17:30,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4414,W FLORISSANT AVE,69, , ,4400,FLORISSANT,898548.8,1037049
20-011437,2020-03,03/06/2020 17:30,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",3049,CHOUTEAU AVE,37,NIES, ,3049,CHOUTEAU,898012.9,1016579
20-011055,2020-03,03/06/2020 17:45,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",1410,S TUCKER BLVD,34, ,@TWELFTH AND PARK REC CENTER,1410,TUCKER,904894.9,1013047
20-011763,2020-03,03/06/2020 17:50,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,8225,CHURCH RD,74, , ,8225,CHURCH,896438.1,1048204
20-011028,2020-03,03/06/2020 17:55,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3954,POTOMAC ST,15, ,APT A,3954,POTOMAC,890764.2,1005368
20-011406,2020-03,03/06/2020 18:00,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,3619,CONNECTICUT ST,15, , ,3619,CONNECTICUT,893525.3,1007553
20-011033,2020-03,03/06/2020 18:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4353,KOELN AVE,4, , ,4353,KOELN,882316.3,994104.9
20-011405,2020-03,03/06/2020 18:00,Y, , ,1, , 51322,1,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4023,MERAMEC ST,16, , ,4001,MERAMEC,890338.3,1002532
20-011026,2020-03,03/06/2020 18:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / MADISON ST,63, , ,1939,SULLIVAN,908505,1024640
20-011048,2020-03,03/06/2020 18:30,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",4141,COOK AVE,58,TRANSFORMATION CHURCH, ,4141,COOK,894453.1,1025684
20-011031,2020-03,03/06/2020 18:40,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,500,N BROADWAY,35, ,@SWB BROADWAY BUILDING,500,BROADWAY,909358.4,1018233
20-014303,2020-03,03/06/2020 18:50,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3822,S KINGSHIGHWAY BLVD,15,WALGREENS, ,3822,KINGSHIGHWAY,885417.5,1004487
20-011036,2020-03,03/06/2020 18:50,Y, , ,1, ,266510,2,PUBLIC ORDER-TRESPASSING,3822,S KINGSHIGHWAY BLVD,15,WALGREENS, ,3822,KINGSHIGHWAY,885417.5,1004487
20-011041,2020-03,03/06/2020 18:50,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
20-011917,2020-03,03/06/2020 18:50,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4255,HAMPTON AVE,8,TARGET, ,4255,HAMPTON,878653.4,1004650
20-011043,2020-03,03/06/2020 18:50,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",2543,UNIVERSITY ST,60, , ,2543,UNIVERSITY,902961.6,1027158
20-011035,2020-03,03/06/2020 18:55,Y, , ,1, ,182999,5,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3900,GARFIELD AVE,56, , ,3900,GARFIELD,897108.2,1026661
20-013438,2020-03,03/06/2020 19:00,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,3530,UTAH ST,25, , ,3530,UTAH,894097.8,1006470
20-011037,2020-03,03/06/2020 19:10,Y, , ,1, ,182250,4,DRUGS-POSSESSION/COCAINE,415,N TUCKER BLVD,36, , ,410,TUCKER,906571.5,1018749
20-011107,2020-03,03/06/2020 19:45,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1711,PARK AVE,32, , ,1727,PARK,902927.2,1013589
20-011045,2020-03,03/06/2020 19:45,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CLAXTON AVE / HARNEY AVE,71, , , , ,893672.6,1041699
20-011086,2020-03,03/06/2020 20:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5211,RIDGE AVE,51, , ,5211,RIDGE,886497.1,1030429
20-011049,2020-03,03/06/2020 20:45,Y, , ,1, ,182400,3,DRUGS-POSSESSION/MARIJUANA,0,I 44 WESTBOUND / S JEFFERSON A,32, , , , ,899895.3,1012452
20-011317,2020-03,03/06/2020 21:00,Y, , ,1, ,250000,4,LOITERING-BEGGING,727,N 21ST ST,36,OLD SPEGHETTI FACTORY, , , ,903393.3,1020301
20-011114,2020-03,03/06/2020 21:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,ARLINGTON AVE / DR MARTIN LUTH,78, , , , ,885677.6,1031910
20-011051,2020-03,03/06/2020 21:01,Y, , ,1, ,211000,1,DUI-DRVING WHILE INTOXICATED,5223,LOUGHBOROUGH AVE,6, , ,5210,LOUISIANA,880724.6,997264.1
20-011091,2020-03,03/06/2020 21:30,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1919,CONGRESS ST,22, , ,1919,CONGRESS,901173.4,1008110
20-011058,2020-03,03/06/2020 21:39,Y, , ,1, , 36111,5,ROBBERY-COMMERCE PL/FIREARM USED/SUCCESS,5020,DELMAR BLVD,38,KFC, ,5020,DELMAR,887461.4,1026089
20-011106,2020-03,03/06/2020 21:45,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2354,MALLINCKRODT ST,65, , ,2354,MALLINCKRODT,903950.4,1028550
20-011089,2020-03,03/06/2020 22:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,1827,S 10TH ST,21, , ,1827,10TH,904478,1011089
20-011098,2020-03,03/06/2020 22:30,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,1821,N GARRISON AVE,59, , ,1821,GARRISON,900079.8,1025332
20-011061,2020-03,03/06/2020 22:39,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,730,S BROADWAY,35,ANGRY BEAVER, ,730,BROADWAY,908119.9,1014368
20-011059,2020-03,03/06/2020 22:45,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4195,MANCHESTER AVE,39, , ,4195,MANCHESTER,890408.5,1017367
20-011070,2020-03,03/06/2020 23:02,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,7450,HAMPTON AVE,6, ,@SCHNUCKS - HAMPTON AND GRAVOIS,7450,HAMPTON,879164.2,994830.9
20-011066,2020-03,03/06/2020 23:20,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5053,TENNESSEE AVE,16, ,VICTIMS RESIDENCE,5053,TENNESSEE,891418.6,996965
20-011069,2020-03,03/06/2020 23:45,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,200,S TUCKER BLVD,35, ,@JUSTICE CENTER,200,TUCKER,906343.9,1016785
20-011067,2020-03,03/07/2020 00:04,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,COLE ST / I 70 WESTBOUND,62, ,ALIAS COLE/I 70 WB, , ,909898.1,1019749
20-011072,2020-03,03/07/2020 00:20,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5453,DELMAR BLVD,49,FOREST PARK APARTMENTS,APT. 223,5453,DELMAR,883561.5,1027076
20-011073,2020-03,03/07/2020 00:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 4TH ST / WASHINGTON AVE,35, , , , ,909581.6,1018292
20-011111,2020-03,03/07/2020 01:00,Y, , ,1, ,117000,6,FAILURE TO RETURN BORROWED/RENTED VEHICL,6124,N BROADWAY,56,LOVES GAS STATION, ,4671,ELMBANK,900558.8,1038456
20-013442,2020-03,03/07/2020 02:08,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,1923,E PRAIRIE AVE,66,MIDTOWN SPORTS BAR & GRILL,NUISANCE ABATEMENT PROPERTY,1923,PRAIRIE,902765.3,1034295
20-011077,2020-03,03/07/2020 02:28,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,2099,S 7TH ST,21,BP GAS STATON, ,2099,BROADWAY,905001.1,1009685
20-011076,2020-03,03/07/2020 02:30,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3978,THOLOZAN AVE,15, , ,3978,THOLOZAN,890529.6,1004439
20-011078,2020-03,03/07/2020 03:10,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,E GRAND AVE / I 70 EASTBOUND,66, , , , ,904580.1,1034005
20-011079,2020-03,03/07/2020 04:05,Y, , ,1, ,211000,5,DUI-DRVING WHILE INTOXICATED,800,N NEWSTEAD AVE,58, , , , ,891640.5,1025586
20-011084,2020-03,03/07/2020 05:00,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,5733,FYLER AVE,14, ,APT 4,5733,FYLER,881180.8,1007916
20-011239,2020-03,03/07/2020 07:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,430,S 15TH ST,36,GREYHOUND, ,430,15TH,904845.8,1016613
20-014309,2020-03,03/07/2020 08:00,Y, , ,1, ,112020,2,FRAUD-CREDIT DEVICE/UNDER $150,3233,MORGANFORD RD,15, , ,3233,MORGANFORD,888171.1,1007356
20-011087,2020-03,03/07/2020 08:16,Y, , ,1, ,229999,6,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,0,W FLORISSANT AVE / POPE AVE,68, , , , ,898752.8,1036892
20-011636,2020-03,03/07/2020 09:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,922,LOUGHBOROUGH AVE,1, , ,922,LOUGHBOROUGH,888778.7,991826.9
20-011956,2020-03,03/07/2020 09:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,8116,PELHAM AVE,74, , ,8116,PELHAM,897666.3,1048059
20-011101,2020-03,03/07/2020 09:40,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,200,S TUCKER BLVD,35,CITY JUSTICE CENTER,2ND FLOOR,200,TUCKER,906343.9,1016785
20-011093,2020-03,03/07/2020 09:50,Y, , ,1, ,229999,6,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,5001,N KINGSHIGHWAY BLVD,71, , ,5001,KINGSHIGHWAY,893059.2,1039136
20-011278,2020-03,03/07/2020 10:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3841,S BROADWAY,16, , ,3841,BROADWAY,898073.1,1001967
20-011099,2020-03,03/07/2020 10:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,0,GRAVOIS AVE / HAMPTON AVE,4, ,BUS STOP, , ,879097.3,994408.1
20-011099,2020-03,03/07/2020 10:00,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,0,GRAVOIS AVE / HAMPTON AVE,4, ,BUS STOP, , ,879097.3,994408.1
20-011100,2020-03,03/07/2020 10:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,3700,CARTER AVE,67, , , , ,901979.6,1032521
20-011102,2020-03,03/07/2020 10:34,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3751,S JEFFERSON AVE,19,MOTO MART, ,3751,JEFFERSON,898162.7,1002525
20-011144,2020-03,03/07/2020 11:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4143,N GRAND BLVD,67, , ,4143,GRAND,902049.2,1031450
20-011474,2020-03,03/07/2020 11:00,Y, , ,1, , 63601,3,"LARCENY-SHOPLIFT $500 - $24,999",3552,GRAVOIS AVE,19,PATRICIA S ADULT SHOP, ,3552,GRAVOIS,893516.4,1004609
20-011115,2020-03,03/07/2020 11:45,Y, , ,1, , 51121,6,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,8416,HALLS FERRY RD,74, , ,8416,HALLS FERRY,896662.3,1049106
20-011108,2020-03,03/07/2020 11:45,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,700,CHESTNUT ST,35, , , , ,908242.7,1017204
20-011112,2020-03,03/07/2020 11:50,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5343,VERNON AVE,49, , ,5343,VERNON,884742.3,1028903
20-011109,2020-03,03/07/2020 11:56,Y, , ,1, ,229999,6,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,0,W NATURAL BRIDGE AVE / RED BUD,56, , , , ,896769.1,1032098
20-011121,2020-03,03/07/2020 12:00,Y, , ,1, ,266510,1,PUBLIC ORDER-TRESPASSING,4416,S KINGSHIGHWAY BLVD,5,JIFFY LUBE, ,4416,KINGSHIGHWAY,884484.6,1003288
20-011120,2020-03,03/07/2020 12:05,Y, , ,1, , 42011,6,AGG.ASSAULT-KNIFE/CITIZEN ADULT 1ST DEGREE,8602,N BROADWAY,74, , , , ,897486,1050861
20-011113,2020-03,03/07/2020 12:06,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,401,S 14TH ST,36, ,@METROLINK - CIVIC CENTER,401,14TH,905172.7,1016526
20-011118,2020-03,03/07/2020 12:20,Y, , ,1, ,241100,6,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4115,N GRAND BLVD,67, , ,4115,GRAND,901776.6,1031336
20-011116,2020-03,03/07/2020 12:25,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CARTER AVE / N EUCLID AVE,69, , , , ,893548.3,1037878
20-011178,2020-03,03/07/2020 12:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",500,S BROADWAY,35,CARDINAL LOT, , , ,908557.7,1015477
20-011117,2020-03,03/07/2020 12:30,Y, , ,1, ,250000,6,LOITERING-BEGGING,0,BIRCHER BLVD / UNION BLVD,71, , , , ,891444.2,1039774
20-011259,2020-03,03/07/2020 13:00,Y, , ,1, , 51121,3,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,3521,PENNSYLVANIA AVE,19, , ,3521,PENNSYLVANIA,896157.9,1004468
20-011457,2020-03,03/07/2020 13:00,Y, , ,1, , 69702,6,LARCENY-ALL OTHER UNDER $500,1212,GIMBLIN ST,74, , ,1212,GIMBLIN,895598.9,1048706
20-011123,2020-03,03/07/2020 13:06,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,500,CHESTNUT ST,35,KIENER PLAZA, ,500,CHESTNUT,908633.8,1016925
20-013208,2020-03,03/07/2020 13:15,Y, , ,1, ,264100,1,HEALTH-SANITATION VIOL,3755,FRENCH AVE,4, , ,3755,FRENCH,886754.3,992890.5
20-011127,2020-03,03/07/2020 13:44,Y, , ,1, ,250000,6,LOITERING-BEGGING,0,N KINGSHIGHWAY BLVD / NATURAL,55, , , , ,891049,1035207
20-011134,2020-03,03/07/2020 14:00,Y, , ,1, ,115200,1,FRAUD-STEALING BY DECEIT/UNDER $150,3839,EILER ST,5, , ,3839,EILER,889133.8,997589.9
20-011130,2020-03,03/07/2020 14:05,Y, , ,1, ,229999,6,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,4412,ASHLAND AVE,56, ,REAR,4412,ASHLAND,894982.6,1032101
20-011133,2020-03,03/07/2020 14:11,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,ACADEMY AVE / VERNON AVE,51, , , , ,887045.8,1028660
20-011137,2020-03,03/07/2020 14:30,Y, , ,1, , 63701,4,LARCENY-SHOPLIFT UNDER $500,721,N TUCKER BLVD,36, , ,721,TUCKER,906857.6,1019492
20-011143,2020-03,03/07/2020 14:30,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,3883,MERAMEC ST,16, , ,3883,MERAMEC,891481,1001772
20-011147,2020-03,03/07/2020 14:39,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,I 55 SOUTHBOUND / LOUGHBOROUGH,1, ,ALIAS SB55/LOUGHBOROUGH, , ,889032,991661.3
20-011136,2020-03,03/07/2020 14:40,Y, , ,1, ,250000,6,LOITERING-BEGGING,0,BIRCHER BLVD / KINGSHIGHWAY BL,69, , ,4540,KINGSHIGHWAY,893736.7,1037992
20-011472,2020-03,03/07/2020 15:02,Y, , ,1, ,112010,4,FRAUD-CREDIT DEVICE/OVER $150,1501,WASHINGTON AVE,36,LAST HOTEL, ,1501,WASHINGTON,905761.7,1019418
20-011149,2020-03,03/07/2020 15:15,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3199,MORGANFORD RD,15, , , , ,888215.6,1007755
20-011148,2020-03,03/07/2020 15:25,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,FOREST PARK AVE / S VANDEVENTE,37, , , , ,893845,1020169
20-011402,2020-03,03/07/2020 15:30,Y, , ,1, , 69702,2,LARCENY-ALL OTHER UNDER $500,1,GOVERNMENT DR,82,FOREST PARK ZOO, , , ,880639.5,1020186
20-011301,2020-03,03/07/2020 15:30,Y, , ,1, , 52312,3,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,1250,S 3RD ST,20,PUBLIC STORAGE, ,1250,3RD,907790.2,1012551
20-011145,2020-03,03/07/2020 15:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 64 WESTBOUND / S JEFFERSON A,36, , , , ,900840.2,1017467
20-011631,2020-03,03/07/2020 15:59,Y, , ,1, , 69702,4,LARCENY-ALL OTHER UNDER $500,2000,MADISON ST,60, , ,2000,MADISON,904374.2,1024178
20-011157,2020-03,03/07/2020 16:00,Y, , ,1, ,263299,1,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,4064,GILES AVE,16, , ,4060,SPRING,892266.9,1001497
20-011407,2020-03,03/07/2020 16:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5601,GRAVOIS AVE,5, , ,5601,GRAVOIS,885278.1,999390.8
20-011154,2020-03,03/07/2020 16:15,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1408,N 8TH ST,62, , ,1408,8TH,909212.8,1022017
20-011158,2020-03,03/07/2020 16:15,Y, , ,1, , 41016,4,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,0,N GRAND BLVD / PAGE BLVD,77, , , , ,898094.5,1024134
20-011151,2020-03,03/07/2020 16:30,Y, , ,1, ,250000,4,LOITERING-BEGGING,721,N TUCKER BLVD,36,SHELL,SHELL,721,TUCKER,906857.6,1019492
20-011152,2020-03,03/07/2020 16:33,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,4903,GOODFELLOW BLVD,70,CONOCO GAS STATION,GAS STATION LOT,4903,GOODFELLOW,887456.6,1043890
20-011160,2020-03,03/07/2020 16:49,Y, , ,1, ,112020,1,FRAUD-CREDIT DEVICE/UNDER $150,6850,GRAVOIS AVE,4, , ,6850,GRAVOIS,881763.6,996481.5
20-011161,2020-03,03/07/2020 17:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8733,ANNETTA ST,74, , ,8733,ANNETTA,894914.9,1049947
20-011257,2020-03,03/07/2020 17:00,Y, , ,1, , 69602,1,"LARCENY-ALL OTHER $500 - $24,999",0,FILLMORE ST / VIRGINIA AVE,1, , , , ,891953.8,993285.3
20-011168,2020-03,03/07/2020 17:20,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1617,BURD AVE,50, ,APARTMENT 303,1617,BURD,884748.4,1033190
20-011625,2020-03,03/07/2020 18:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4834,CALVIN AVE,69, , ,4834,CALVIN,893990.8,1037176
20-011623,2020-03,03/07/2020 18:00,Y, , ,1, , 52322,4,BURGLARY-BUSINESS/UNK TIME/UNLAW ENT/UNOCCUPIE,106,GRATIOT ST,35, , ,106,GRATIOT,908993.2,1013599
20-011169,2020-03,03/07/2020 18:12,Y, , ,1, ,229999,5,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,3900,GARFIELD AVE,56, , ,3900,GARFIELD,897108.2,1026661
20-011180,2020-03,03/07/2020 18:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4402,MIAMI ST,15, , ,4402,MIAMI,887183.1,1005216
20-011176,2020-03,03/07/2020 18:30,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,5100,DR MARTIN LUTHER KING DR,51, , ,5100,DR MARTIN LUTHER KING,887244.5,1030744
20-011828,2020-03,03/07/2020 18:33,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4949,WEST PINE BLVD,38, , ,4949,WEST PINE,887807.4,1022871
20-011181,2020-03,03/07/2020 18:40,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5325,THEODOSIA AVE,50, , ,5325,THEODOSIA,886507.2,1031956
20-011177,2020-03,03/07/2020 18:49,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",0,GRAPE AVE / NORTHCREST LN,73, , , , ,892815.5,1050443
20-011214,2020-03,03/07/2020 19:00,Y, , ,1, , 51212,6,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,4529,LEXINGTON AVE,56, , ,4527,LEXINGTON,894188.9,1033134
20-011236,2020-03,03/07/2020 19:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3901,IOWA AVE,16, , ,3901,IOWA,897085.3,1001848
20-011658,2020-03,03/07/2020 19:00,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,4069,LINCOLN AVE,56, , ,4069,LINCOLN,896568.6,1028597
20-011198,2020-03,03/07/2020 19:15,Y, , ,1, , 67601,2,"LARCENY-FROM BUILDING $500 - $24,999",4170,MANCHESTER AVE,39,BAR- HONEY BAR, ,4170,MANCHESTER,890761.6,1017357
20-011502,2020-03,03/07/2020 19:15,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,0,GOODFELLOW BLVD / LILLIAN AVE,76, , , , ,887762.9,1044345
20-011184,2020-03,03/07/2020 19:26,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3100,DR MARTIN LUTHER KING DR,59, , , , ,899683.4,1022662
20-011184,2020-03,03/07/2020 19:26,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3100,DR MARTIN LUTHER KING DR,59, , , , ,899683.4,1022662
20-011182,2020-03,03/07/2020 19:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,100,N 7TH ST,35, , , , ,908422.1,1017299
20-011182,2020-03,03/07/2020 19:30, , , ,-1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,100,N 7TH ST,35, , , , ,908422.1,1017299
20-011188,2020-03,03/07/2020 19:30,Y, , ,1, , 41011,0,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5000,I 64 - WESTBOUND,0, , , , ,0,0
20-011188,2020-03,03/07/2020 19:30,Y, , ,1, , 41011,0,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,5000,I 64 - WESTBOUND,0, , , , ,0,0
20-011240,2020-03,03/07/2020 20:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6208,PENNSYLVANIA AVE,1, , ,6208,PENNSYLVANIA,892477.4,992053.5
20-011194,2020-03,03/07/2020 20:07,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,ADELAIDE AVE / I 70 WESTBOUND,66, ,ALIAS WB 70/ADELAIDE, , ,902696.4,1036466
20-011201,2020-03,03/07/2020 20:12,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,0,FOREST PARK AVE / S VANDEVENTE,37, , , , ,893845,1020169
20-011202,2020-03,03/07/2020 20:20,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,UNION BLVD / WABADA AVE,52, , ,1612,19TH,887363.6,1032929
20-011197,2020-03,03/07/2020 20:24,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",2600,CHOUTEAU AVE,31, , ,2600,CHOUTEAU,900507.7,1015458
20-011193,2020-03,03/07/2020 20:25,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,EMMET ST / S TUCKER BLVD,34, ,INTERSECTION, , ,903890.5,1011606
20-011191,2020-03,03/07/2020 20:36,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / CHRISTIAN AVE,74, , , , ,897190.3,1046544
20-011199,2020-03,03/07/2020 20:42,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / RIVER CITY CASINO,2, , , , ,886494.3,984798.4
20-011203,2020-03,03/07/2020 20:50,Y, , ,1, , 41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,916,AUBERT AVE,53, , ,4949, ,888398,1027360
20-012124,2020-03,03/07/2020 21:00,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",400,OLIVE ST,35,HILTON HOTEL, ,400,OLIVE,909245.6,1017409
