Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,Ycoord
20-048662,2020-11,10/26/2020 17:00,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,1500,OLIVE ST,36, , ,,,905442.8,1018627
20-050643,2020-11,10/26/2020 18:00,Y, , ,1, ,67701,1,LARCENY-FROM BUILDING UNDER $500,5504,GRACE AVE,3, , ,5504,GRACE,890467.5,996505.6
20-048706,2020-11,10/27/2020 0:05,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1726,COCHRAN PL,61, , ,1726,COCHRAN,905432.7,1022657
20-048709,2020-11,10/27/2020 1:35,Y, , ,1, ,182260,4,DRUGS-POSSESSION/METHAMPHETAMINE,1209,WASHINGTON AVE,36, , ,1209,WASHINGTON,906690.6,1019171
20-048732,2020-11,10/27/2020 8:40,Y, , ,1, ,263299,5,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,4902,MAFFITT PL,55, , ,4952,MAFFITT,890377.8,1032323
20-050624,2020-11,10/27/2020 9:10,Y, , ,1, ,63701,2,LARCENY-SHOPLIFT UNDER $500,7057,CHIPPEWA ST,9,SCHNUCKS, ,7057,CHIPPEWA,872714.9,1002363
20-053127,2020-11,10/27/2020 12:18,Y, , ,1, ,103000,4,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,2,S BROADWAY,35,UMB BANK,DOWNTOWN,2,BROADWAY,908726.6,1016736
20-048787,2020-11,10/27/2020 12:33,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,2104,JANUARY AVE,12, , ,,,882264.7,1013539
20-049784,2020-11,10/27/2020 14:12,Y, , ,1, ,67701,4,LARCENY-FROM BUILDING UNDER $500,1500,OLIVE ST,36,CITY VIEW APARTMENTS,APT 107,1500,OLIVE,905442.8,1018627
20-051092,2020-11,10/27/2020 15:00,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,4101,LINDELL BLVD,38,TELLE TIRE & AUTO CENTER, ,4101,LINDELL,892774.5,1022109
20-052563,2020-11,10/27/2020 16:08,Y, , ,1, ,71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,2233,WASHINGTON AVE,36,ENTERPRISE, ,2233,WASHINGTON,902599.4,1020249
20-048822,2020-11,10/27/2020 16:30,Y, , ,1, ,32111,4,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,1600,PINE ST,36, , ,110,15TH,904957.8,1018479
20-048864,2020-11,10/27/2020 18:00,Y, , ,1, ,51212,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,6916,BLOW ST,6, , ,6916,BLOW,879280.3,997665.5
20-048857,2020-11,10/27/2020 20:00,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1298,HAMILTON AVE,48, , ,,,881262.1,1032172
20-048996,2020-11,10/27/2020 23:59,Y, , ,1, ,64711,5,LARCENY-FROM MTR VEH UNDER $500 /ATTEMPT,462,WHITTIER ST,38, , ,462,WHITTIER,892480.1,1023210
20-048887,2020-11,10/28/2020 2:36,Y, , ,1, ,71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1500,MULLANPHY ST,60, , ,,,906799.6,1023210
20-048897,2020-11,10/28/2020 7:15,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",6101,ALABAMA AVE,1, , ,6001,ALABAMA,891184,993695.9
20-049283,2020-11,10/28/2020 8:30,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5524,MURDOCH AVE,7, , ,5524,MURDOCH,880935,1002651
20-054353,2020-11,10/28/2020 9:00,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,3840,COTE BRILLIANTE AVE,59,MONKEY DIESEL TRUCK REPAIR,INSIDE GLOVE COMPARMENT OF TRUCK CABIN,3840,COTE BRILLIANTE,897451.6,1026224
20-048928,2020-11,10/28/2020 10:15,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4210,WEST BELLE PL,58, , ,4210,WEST BELLE,893140.9,1025168
20-053212,2020-11,10/28/2020 11:00,Y, , ,1, ,67701,5,LARCENY-FROM BUILDING UNDER $500,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@HOSPITAL - BARNES JEWISH,4949,,887396.8,1020150
20-053425,2020-11,10/28/2020 12:00,Y, , ,1, ,67701,1,LARCENY-FROM BUILDING UNDER $500,4735,TENNESSEE AVE,16, , ,4735,TENNESSEE,891880.5,997671.9
20-048962,2020-11,10/28/2020 12:50,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4636,BIRCHER BLVD,69, , ,4636,BIRCHER,895453,1037229
20-051773,2020-11,10/28/2020 13:00,Y, , ,1, ,67701,3,LARCENY-FROM BUILDING UNDER $500,3620,MICHIGAN AVE,19, , ,3620,MICHIGAN,895585.3,1003877
20-051365,2020-11,10/28/2020 15:00,Y, , ,1, ,65601,5,"LARCENY-MTR VEH PARTS $500 - $24,999",618,S BOYLE AVE,38, , ,618,BOYLE,890835.6,1019367
20-049630,2020-11,10/28/2020 15:15,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5915,ARSENAL ST,13, , ,5915,ARSENAL,880847,1009982
20-048991,2020-11,10/28/2020 15:30, , ,Y,1, ,51121,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,5624,VIRGINIA,1,                                                                           ,                                                                                ,5624,VIRGINIA,0,0
20-048991,2020-11,10/28/2020 15:30, , ,Y,-1, ,265321,1,LEAVING SCENE OF ACCIDENT,5624,VIRGINIA,1,                                                                           ,                                                                                ,5624,VIRGINIA,0,0
20-051106,2020-11,10/28/2020 16:00,Y, , ,1, ,52312,1,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4327,GUSTINE AVE,16,STORAGE OF AMERICA, ,4327,GUSTINE,890021.1,1001563
20-050961,2020-11,10/28/2020 16:30,Y, , ,1, ,64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",4600,S BROADWAY,17,RIVER BLUFF MANOR SENIOR APTS, ,4600,BROADWAY,896497.6,997157.3
20-048995,2020-11,10/28/2020 16:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,I 70 WESTBOUND / STAN MUSIAL B,64, ,ALIAS UNION/WB 70,,,0,0
20-049015,2020-11,10/28/2020 17:00,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4335,WEST PINE BLVD,38, , ,4335,WEST PINE,891003.2,1022037
20-049025,2020-11,10/28/2020 18:15,Y, , ,1, ,42015,2,ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC,5020,LINDENWOOD AVE,14, , ,5020,LINDENWOOD,883862.3,1004582
20-049347,2020-11,10/28/2020 18:44,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5868,CHRISTY BLVD,5, ,UNIT A,5868,CHRISTY,884251.8,998597.1
20-049023,2020-11,10/28/2020 19:30,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3338,OLIVE ST,37, ,@SLU - OLIVE/COMPTON GARAGE,3338,OLIVE,897821.9,1020528
20-049792,2020-11,10/28/2020 19:40,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,2534,N GRAND BLVD,59,GRAND MOTEL, ,,,899572.2,1026783
20-049048,2020-11,10/28/2020 23:20,Y, , ,1, ,71030,5,AUTO THEFT-PERM RETNT/JOY RIDE,245,UNION BLVD,47, ,APT 211,245,UNION,884322.6,1024279
19-054259,2020-11,10/29/2019 1:30,Y, , ,1, ,64711,5,LARCENY-FROM MTR VEH UNDER $500 /ATTEMPT,4961,MCPHERSON AVE,38, , ,,,887957.6,1025482
20-050324,2020-11,10/29/2020 2:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1422,WASHINGTON AVE,36, , ,1422,WASHINGTON,905738.9,1019194
20-049061,2020-11,10/29/2020 7:16,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,I 64 WESTBOUND / MCCAUSLAND AV,44, , ,,,875507.8,1018280
20-050199,2020-11,10/29/2020 9:00,Y, , ,1, ,72113,1,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,4326,EICHELBERGER ST,5, , ,4326,EICHELBERGER,886190.7,999692.6
20-049289,2020-11,10/29/2020 10:00,Y, , ,1, ,266999,5,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5075,CATES AVE,51, , ,5212,VERNON,887146.5,1027670
20-049103,2020-11,10/29/2020 10:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / GOODFELLOW,76, , ,,,890122.3,1048565
20-049118,2020-11,10/29/2020 12:13,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5328,RIDGE AVE,78, , ,5328,RIDGE,885562.8,1030527
20-049774,2020-11,10/29/2020 12:48,Y, , ,1, ,115400,1,STLG BY DECEIT/IDENTITY THEFT REPORT,5053,GRAVOIS AVE,5, , ,5053,GRAVOIS,886249.6,1000218
20-052783,2020-11,10/29/2020 13:23,Y, , ,1, ,69602,1,"LARCENY-ALL OTHER $500 - $24,999",5328,S COMPTON AVE,1, , ,5328,COMPTON,893288.1,994932.9
20-051070,2020-11,10/29/2020 13:30,Y, , ,1, ,65701,4,LARCENY-MTR VEH PARTS UNDER $500,3424,DELMAR BLVD,77, , ,5914,PAMPLIN,898127.3,1021940
20-049136,2020-11,10/29/2020 13:53,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,MONTCLAIR AVE / PAGE BLVD,48, , ,,,883414.8,1030899
20-051549,2020-11,10/29/2020 14:00,Y, , ,1, ,69702,3,LARCENY-ALL OTHER UNDER $500,4128,CALIFORNIA AVE,16, , ,4128,CALIFORNIA,896685.4,1000292
20-049145,2020-11,10/29/2020 14:46,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,COZENS AVE / N GRAND BLVD,59, , ,,,898324.7,1024712
20-049141,2020-11,10/29/2020 14:56,Y, , ,1, ,264100,6,HEALTH-SANITATION VIOL,5233,BEACON AVE,72, , ,5233,BEACON,891863.9,1042516
20-049143,2020-11,10/29/2020 15:04,Y, , ,1, ,265321,5,LEAVING SCENE OF ACCIDENT,0,DR MARTIN LUTHER KING DR / N K,53, ,ALIAS MLK/KINGSHIGHWAY,,,888326.1,1030363
20-049790,2020-11,10/29/2020 19:50,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1922,AGNES AVE,65, , ,1922,AGNES,905600.5,1028467
20-049800,2020-11,10/29/2020 20:00,Y, , ,1, ,64701,1,LARCENY-FROM MTR VEH UNDER $500,8101,WADDELL AVE,1, , ,8101,WADDELL,884623.1,989671.2
20-050057,2020-11,10/29/2020 21:00,Y, , ,1, ,32111,6,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,1914,E DE SOTO AVE,66, , ,1914,DE SOTO,902662.8,1034557
20-049196,2020-11,10/29/2020 21:59,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2767,BACON ST,59, , ,2758,BACON,899980,1027156
20-049240,2020-11,10/30/2020 0:01, ,Y, ,-1, ,71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4218,MINNESOTA,17,                                                                           ,                                                                                ,4218,MINNESOTA,0,0
20-051982,2020-11,10/30/2020 1:00,Y, , ,1, ,69702,6,LARCENY-ALL OTHER UNDER $500,6301,PRESCOTT AVE,79, ,DEVAN SEALANTS,6301,PRESCOTT,900435.7,1039398
20-049302,2020-11,10/30/2020 5:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3110,MIAMI ST,19, ,APT B,3110,MIAMI,895704.1,1004019
20-049717,2020-11,10/30/2020 7:40,Y, , ,1, ,65601,6,"LARCENY-MTR VEH PARTS $500 - $24,999",8000,HALL ST,79,UNIT #1, ,8000,HALL,898772.4,1047846
20-049231,2020-11,10/30/2020 7:50,Y, , ,1, ,182400,5,DRUGS-POSSESSION/MARIJUANA,1365,UNION BLVD,78, , ,1365,UNION,885558.8,1030205
20-049233,2020-11,10/30/2020 8:00,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,COLLEGE AVE / N VANDEVENTER AV,57, ,INTERSECTION,1716,BELLE GLADE,0,0
20-049233,2020-11,10/30/2020 8:00,Y, , ,1, ,41014,5,ASSLT-AGGRAV-FIREARM-1ST-ADULT-DOMESTIC,0,COLLEGE AVE / N VANDEVENTER AV,57, ,INTERSECTION,1716,BELLE GLADE,0,0
20-050173,2020-11,10/30/2020 9:30,Y, , ,1, ,64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",3431,UNION BLVD,50, , ,,,888884.8,1036000
20-050262,2020-11,10/30/2020 10:00,Y, , ,1, ,91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3108,CHEROKEE ST,19,JERK SOUL,RESTAURANT,1915,OLIVE,896051.1,1005513
20-054226,2020-11,10/30/2020 10:01,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1214,N 8TH ST,62, , ,1204,8TH,908863.1,1020692
20-049263,2020-11,10/30/2020 10:17,Y, , ,1, ,63701,1,LARCENY-SHOPLIFT UNDER $500,1020,LOUGHBOROUGH AVE,1, ,@SCHNUCKS - LOUGHBOROUGH,1020,LOUGHBOROUGH,888369.9,991903
20-049257,2020-11,10/30/2020 10:20,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1551,S GRAND BLVD,29,BP, ,1551,GRAND,894681.4,1014458
20-049256,2020-11,10/30/2020 10:30,Y, , ,1, ,263299,6,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,3524,N. KINGSHIGHWAY,55, , ,,,0,0
20-049476,2020-11,10/30/2020 11:00,Y, , ,1, ,71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1902,N EUCLID AVE,55, , ,1902,EUCLID,889794,1030990
20-049265,2020-11,10/30/2020 11:31,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,BLAIR AVE / SALISBURY ST,65, , ,,,905800.3,1029664
20-049524,2020-11,10/30/2020 12:00,Y, , ,1, ,69602,4,"LARCENY-ALL OTHER $500 - $24,999",4560,N 2ND ST,64, , ,4500,BROADWAY,905338.9,1034276
20-049751,2020-11,10/30/2020 13:30,Y, , ,1, ,71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,LIVINGSTON DR / WILMINGTON AVE,3, , ,3841,WILMINGTON,888282.8,996068.4
20-049293,2020-11,10/30/2020 14:00,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HALL ST / RIVERVIEW DR,79, , ,,,899311.1,1054075
20-049628,2020-11,10/30/2020 14:50,Y, , ,1, ,52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,5842,NATURAL BRIDGE AVE,50, , ,5842,NATURAL BRIDGE,885133.5,1038924
20-049930,2020-11,10/30/2020 15:00,Y, , ,1, ,67601,2,"LARCENY-FROM BUILDING $500 - $24,999",3964,CASTLEMAN AVE,27,ST MARGARET OF SCOTLAND, ,3964,CASTLEMAN,892340.3,1012789
20-050115,2020-11,10/30/2020 15:00,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,0,DR MARTIN LUTHER KING DR / N K,53, ,ALIAS MARTIN LUTHER KING/KINGSHIGHWAY,,,888326.1,1030363
20-049796,2020-11,10/30/2020 15:00,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1600,LOCUST ST,36, , ,1600,LOCUST,905006.6,1018954
20-049314,2020-11,10/30/2020 15:43,Y, , ,1, ,91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3655,VISTA AVE,29, ,SLU,3655,VISTA,894661.8,1015656
20-049303,2020-11,10/30/2020 15:58,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,S BROADWAY / PARK AVE,20, , ,,,906962.2,1011960
20-049319,2020-11,10/30/2020 16:09,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,ALCOTT AVE / W FLORISSANT AVE,72, ,NEXT TO CEMETARY,,,893932.5,1043058
20-049315,2020-11,10/30/2020 16:13,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,BRIDGE - MCKINLEY,64, ,@BRIDGE - MCKINLEY,,,906848.7,1030376
20-049335,2020-11,10/30/2020 16:54,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3524,N GRAND BLVD,59, , ,,,900919.4,1029171
20-049326,2020-11,10/30/2020 17:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,COLE ST / I 70 EASTBOUND,62, , ,,,909853.6,1019728
20-049336,2020-11,10/30/2020 18:45,Y, , ,1, ,63601,2,"LARCENY-SHOPLIFT $500 - $24,999",3554,S KINGSHIGHWAY BLVD,15,T-MOBILE, ,3554,KINGSHIGHWAY,885656.5,1005276
20-049981,2020-11,10/30/2020 19:00,Y, , ,1, ,65701,3,LARCENY-MTR VEH PARTS UNDER $500,2617,LOUISIANA AVE,25, , ,2617,LOUISIANA,895358.1,1009965
20-049357,2020-11,10/30/2020 19:15,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1327,WASHINGTON AVE,36,MEDINA GRILL,14TH STREET SIDE OF BUILDING,,,906135.7,1019344
20-049351,2020-11,10/30/2020 19:35,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,BRANCH ST / I 70 WESTBOUND,65, ,ALIAS WB 70/BRANCH ST CITY,,,907285.1,1027683
20-049939,2020-11,10/30/2020 19:50,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,5035,GRAVOIS AVE,5, , ,5035,GRAVOIS,886398.8,1000368
20-050570,2020-11,10/30/2020 19:50,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,4200,DELOR ST,5, , ,4200,DELOR,887667.6,1000175
20-050083,2020-11,10/30/2020 20:00,Y, , ,1, ,71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,ILLINOIS AVE / UTAH ST,22, , ,,,899842.1,1005596
20-049349,2020-11,10/30/2020 20:39,Y, , ,1, ,92000,4,SIMPLE ASSAULT-HARRASSMENT,1915,OLIVE ST,36, , ,1915,OLIVE,903703.7,1019090
20-049362,2020-11,10/30/2020 21:12,Y, , ,1, ,151110,0,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,3770,JENNINGS STATION RD,0, , ,,,883969.6,1040966
20-049826,2020-11,10/30/2020 22:00,Y, , ,1, ,65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",0,N 9TH ST / CASS AVE,62, , ,,,908885.5,1022090
20-049374,2020-11,10/30/2020 22:03,Y, , ,1, ,38112,6,ROBBERY CARJACKING /FIREARM USED/ATTEMPT,3415,N EUCLID AVE,55, , ,3415,EUCLID,891548.7,1034310
20-049368,2020-11,10/30/2020 22:15,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,W FLORISSANT AVE / I 70 WESTBO,69, , ,,,897826.8,1037741
20-049479,2020-11,10/30/2020 22:30,Y, , ,1, ,64701,5,LARCENY-FROM MTR VEH UNDER $500,4444,WEST PINE BLVD,38, , ,4444,WEST PINE,889815.5,1022041
20-049372,2020-11,10/30/2020 23:24,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,CARR ST / COLE ST,62, ,EST 1085 N 10TH ST CITY,,,908100.6,1020430
20-049448,2020-11,10/31/2020 0:01,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2627,MINNESOTA AVE,25, , ,2627,MINNESOTA,896653,1009665
20-049382,2020-11,10/31/2020 0:37,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4547,POPE AVE,69, , ,4547,POPE,897585.1,1036227
20-050256,2020-11,10/31/2020 1:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,2744,MERAMEC ST,17, , ,2744,MERAMEC,896678,999852.3
20-049387,2020-11,10/31/2020 1:10,Y, , ,1, ,83000,6,ARSON-KNOWINGLY BURNING/SUCCESS,4875,PENROSE ST,69, , ,4875,PENROSE,893256.3,1036691
20-049388,2020-11,10/31/2020 1:10,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,GOODFELLOW BLVD / HALLS FERRY,73, , ,,,894181.9,1052018
20-049394,2020-11,10/31/2020 2:55,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,MCLARAN AVE / RIVERVIEW BLVD,74, , ,,,894000,1049676
20-049398,2020-11,10/31/2020 3:40,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,MCLARAN AVE / OXFORD LN,73, , ,8710,GOODFELLOW,891384.3,1050548
20-049401,2020-11,10/31/2020 5:19,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1119,N EUCLID AVE,53, , ,1119,EUCLID,888706.4,1027959
20-051910,2020-11,10/31/2020 8:00,Y, , ,1, ,65701,2,LARCENY-MTR VEH PARTS UNDER $500,4719,JAMIESON AVE,8, , ,4719,JAMIESON,874741.7,1003062
20-050645,2020-11,10/31/2020 8:00,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,4525,MCPHERSON AVE,38, , ,4525,MCPHERSON,889702.3,1024404
20-049609,2020-11,10/31/2020 9:00,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,900,DR MARTIN LUTHER KING DR,35, ,PARKING LOT,,,908247.9,1019658
20-049750,2020-11,10/31/2020 10:00,Y, , ,1, ,67601,4,"LARCENY-FROM BUILDING $500 - $24,999",4125,N FLORISSANT AVE,65, ,APT 7,4125,FLORISSANT,903574.6,1031001
20-049431,2020-11,10/31/2020 10:06,Y, , ,1, ,91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",727,COLE ST,35,CITY SIDE APARTMENTS,APT E,727,COLE,908976.6,1019909
20-050745,2020-11,10/31/2020 11:00,Y, , ,1, ,65701,6,LARCENY-MTR VEH PARTS UNDER $500,4534,ATHLONE AVE,68, , ,4534,ATHLONE,898923.8,1035535
20-049435,2020-11,10/31/2020 11:20,Y, , ,1, ,250000,4,LOITERING-BEGGING,0,S GRAND BLVD / I 64 EASTBOUND,37, ,HIGHWAY EXIT RAMP,,,895987.1,1018872
20-049445,2020-11,10/31/2020 11:53,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,3500,KOSSUTH AVE,67, ,NORTH ALLEY,,,902099.3,1030885
20-049799,2020-11,10/31/2020 12:00,Y, , ,1, ,51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,3302,OXFORD AVE,10, ,GARAGE,7200,SARAH,873165.4,1009829
20-049444,2020-11,10/31/2020 12:12,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,0,PARNELL ST / SAINT LOUIS AVE,60, , ,,,902725.4,1026720
20-052292,2020-11,10/31/2020 12:42,Y, , ,1, ,112010,2,FRAUD-CREDIT DEVICE/OVER $150,2315,S KINGSHIGHWAY BLVD,13, , ,2315,KINGSHIGHWAY,886595.3,1011915
20-049481,2020-11,10/31/2020 13:30,Y, , ,1, ,41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1432,PEABODY CT,33, , ,1432,PEABODY,904206.2,1013767
20-049460,2020-11,10/31/2020 13:40,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1462,KEALTY LN,33, , ,,,903976.8,1014127
20-049464,2020-11,10/31/2020 14:16,Y, , ,1, ,151400,4,WEAPONS-STATE VIOL/DEFACED FIREARM,333,WASHINGTON AVE,35,HAMPTON INN,@HOTEL- HAMPTON INN,333,WASHINGTON,909766.3,1018424
20-052377,2020-11,10/31/2020 15:00,Y, , ,1, ,69702,6,LARCENY-ALL OTHER UNDER $500,5047,WREN AVE,72, , ,5047,WREN,890622.9,1043305
20-049997,2020-11,10/31/2020 15:02,Y, , ,1, ,69702,6,LARCENY-ALL OTHER UNDER $500,4816,W FLORISSANT AVE,71, , ,4816,FLORISSANT,895987.8,1039784
20-049473,2020-11,10/31/2020 15:22,Y, , ,1, ,67701,3,LARCENY-FROM BUILDING UNDER $500,0,S BROADWAY / GEYER AVE,20, , ,,,905708.8,1010240
20-051394,2020-11,10/31/2020 15:30,Y, , ,1, ,72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1641,S KINGSHIGHWAY BLVD,12, , ,1641,KINGSHIGHWAY,886712.8,1014540
20-050281,2020-11,10/31/2020 15:45,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2623,MINNESOTA AVE,25, ,APT 1S,2623,MINNESOTA,896659.3,1009706
20-049472,2020-11,10/31/2020 15:56,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,S 14TH ST / SPRUCE ST,36, , ,,,905271.4,1016547
20-049486,2020-11,10/31/2020 16:00,Y, , ,1, ,52111,1,BURGLARY-BUSINESS/DAY/FORCE ENT/OCCUPIED,5028,MORGANFORD RD,5, ,@SCHOOL - LONG,5028,MORGANFORD,886915.1,1000092
20-049487,2020-11,10/31/2020 16:05,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1820,MARKET ST,36,HOTEL - UNION STATION,WEST PARKING LOT,2000,MARKET,903731.7,1018016
20-049482,2020-11,10/31/2020 16:30,Y, , ,1, ,182999,2,DRUGS-POSSESSION/OTHR UNSPEC DRUG,0,MAGNOLIA AVE / TOWER GROVE AVE,81, , ,,,889406.4,1010623
20-051102,2020-11,10/31/2020 16:37,Y, , ,1, ,63701,3,LARCENY-SHOPLIFT UNDER $500,3024,S GRAND BLVD,25,T-MOBILE, ,3024,GRAND,893961.4,1008729
20-049764,2020-11,10/31/2020 17:00,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,3853,LINDELL BLVD,77, , ,3853,LINDELL,894474.4,1021821
20-050759,2020-11,10/31/2020 17:00,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,814,N 19TH ST,36,CENTER FOR MANAGEMENT, ,814,19TH,904290.5,1020354
20-050177,2020-11,10/31/2020 17:00,Y, , ,1, ,69602,5,"LARCENY-ALL OTHER $500 - $24,999",4518,ST FERDINAND AVE,56, , ,4518,ST FERDINAND,892723.6,1029925
