Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-044610,2020-10,10/1/2020 16:32,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,N 13TH ST / CASS AVE,62, , ,,,907596.9,1022461
20-044613,2020-10,10/1/2020 16:20,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,DR MARTIN LUTHER KING DR / GOO,78, ,ALIAS GOODFELLOW BLVD/MLK CITY,,,883184.1,1033624
20-044524,2020-10,10/1/2020 7:40,Y, , ,1, ,130000,4,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",501,N BROADWAY,35, , ,501,BROADWAY,909060.6,1018285
20-044593,2020-10,10/1/2020 14:25,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4525,NEBRASKA AVE,17, , ,4525,NEBRASKA,895434,997836.8
20-044567,2020-10,10/1/2020 11:40,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",1418,UNION BLVD,51, , ,1418,UNION,886146.9,1030592
20-044580,2020-10,10/1/2020 11:50,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5629,SUMMIT,76,                                                                           ,                                                                                ,,,0,0
20-044527,2020-10,10/1/2020 7:20,Y, , ,1, ,266510,2,PUBLIC ORDER-TRESPASSING,1511,S 39TH ST,28, ,1ST FLOOR,1511,39TH,893301.8,1015101
20-044533,2020-10,10/1/2020 8:20,Y, , ,1, ,31421,6,ROBBERY-HIGHWAY /STRNGARM/NO INJ/SUCCESS,0,MCLARAN AVE / RIVERVIEW BLVD,74, , ,,,894000,1049676
20-044718,2020-10,10/1/2020 15:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,3859,S SPRING AVE,16, , ,3638,SPRING,892151.9,1003010
20-047916,2020-10,10/1/2020 12:00,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,5340,COTE BRILLIANTE AVE,50, , ,5340,COTE BRILLIANTE,886614.8,1032467
20-047250,2020-10,10/1/2020 12:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,4700,VIRGINIA AVE,16, , ,4700,VIRGINIA,893519.3,997052.7
20-044662,2020-10,10/1/2020 19:44,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",315,CHESTNUT ST,35, , ,315,CHESTNUT,909422.4,1016993
20-044692,2020-10,10/1/2020 21:00,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",3231,IVANHOE AVE,9, , ,3231,IVANHOE,876180.4,1009187
20-044612,2020-10,10/1/2020 15:00,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,MEMORIAL DR / WASHINGTON AVE,35, , ,,,909836.6,1018269
20-044661,2020-10,10/1/2020 21:30,Y, , ,1, ,64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",0,DELMAR BLVD / HAMILTON AVE,46, , ,,,880057.7,1027198
20-044590,2020-10,10/1/2020 13:00,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",735,CONCOURSE DR,82,FOREST PARK,FOREST PARK,,,881668.9,1020217
20-044797,2020-10,10/1/2020 15:00,Y, , ,1, ,64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",738,DOVER PL,1, , ,738,DOVER,891193.6,994381
20-045240,2020-10,10/1/2020 15:00,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",4657,TOWER GROVE PL,13, , ,,,886673.3,1011714
20-044588,2020-10,10/1/2020 3:00,Y, , ,1, ,64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",5006,DEWEY AVE,16, , ,5006,DEWEY,890587.6,998034.3
20-045418,2020-10,10/1/2020 17:00,Y, , ,1, ,69602,4,"LARCENY-ALL OTHER $500 - $24,999",901,WASHINGTON AVE,35, , ,901,WASHINGTON,907958,1018887
20-044650,2020-10,10/1/2020 21:24,Y, , ,1, ,67701,1,LARCENY-FROM BUILDING UNDER $500,7116,VIRGINIA AVE,1, ,APT A,7116,VIRGINIA,889466.3,990299
20-044521,2020-10,10/1/2020 5:00,Y, , ,1, ,67701,5,LARCENY-FROM BUILDING UNDER $500,4399,FOREST PARK AVE,38, , ,4399,FOREST PARK,890245.9,1021299
20-044667,2020-10,10/1/2020 23:00,Y, , ,1, ,67701,1,LARCENY-FROM BUILDING UNDER $500,4004,GILES AVE,16, ,APT 3B,4004,GILES,892317.3,1002049
20-044603,2020-10,10/1/2020 15:30,Y, , ,1, ,67701,3,LARCENY-FROM BUILDING UNDER $500,3131,IOWA AVE,30, , ,3131,IOWA,897891.4,1006928
20-044571,2020-10,10/1/2020 12:28,Y, , ,1, ,63701,4,LARCENY-SHOPLIFT UNDER $500,904,S VANDEVENTER AVE,37,QUICK TRIP,@QT - VANDEVENTER / CHOUTEAU,904,VANDEVENTER,892624.1,1017847
20-044542,2020-10,10/1/2020 9:32,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,2607,GRAVOIS AVE,24, , ,2607,GRAVOIS,899242.4,1009280
20-044568,2020-10,10/1/2020 12:21,Y, , ,1, ,229999,3,LIQUOR LAWS-OTHR UNSPEC LIQ OFFNSE,3420,S GRAND BLVD,25, ,3/ 28 S,3420,GRAND,893634,1005770
20-044748,2020-10,10/1/2020 20:00,Y, , ,1, ,65601,2,"LARCENY-MTR VEH PARTS $500 - $24,999",3640,DETONTY ST,27, , ,3640,DETONTY,894210.8,1013305
20-045187,2020-10,10/1/2020 15:30,Y, , ,1, ,65601,1,"LARCENY-MTR VEH PARTS $500 - $24,999",4223,S COMPTON AVE,16, , ,,,894459.6,1000076
20-045068,2020-10,10/1/2020 12:00,Y, , ,1, ,65601,3,"LARCENY-MTR VEH PARTS $500 - $24,999",2748,ALLEN AVE,24, , ,2748,ALLEN,898593.4,1011915
20-044736,2020-10,10/1/2020 17:00,Y, , ,1, ,51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,2910,CALIFORNIA AVE,30, , ,2910,CALIFORNIA,897914,1007991
20-044514,2020-10,10/1/2020 3:03,Y, , ,1, ,52212,4,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,3001,N FLORISSANT AVE,60,J&W PACKAGE LIQUOR, ,,,905572.8,1026748
20-044678,2020-10,10/1/2020 19:32,Y, , ,1, ,52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,1215,S JEFFERSON AVE,31,MLK CONSTRUCTION, ,1215,JEFFERSON,900268.9,1014768
20-044782,2020-10,10/1/2020 14:00,Y, , ,1, ,51312,1,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5317,MINNESOTA AVE,1, ,DETACHED GARAGE,5317,MINNESOTA,893767.3,994747.4
20-044665,2020-10,10/1/2020 6:01,Y, , ,1, ,51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4460,PENROSE ST,69, , ,4460,PENROSE,895954.8,1035066
20-045819,2020-10,10/1/2020 23:38,Y, , ,1, ,51312,5,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,5614,ST LOUIS AVE,50, , ,5614,ST LOUIS,885721.8,1035898
20-044749,2020-10,10/1/2020 8:00,Y, , ,1, ,51322,4,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,703,N 13TH ST,36, ,APT 504,703,13TH,906622.5,1019383
20-044694,2020-10,10/1/2020 17:00,Y, , ,1, ,51322,5,BURGLARY-RESDNCE/UNK TIM/UNLW EN/UNOCCUPIED,4722,MCPHERSON AVE,38, ,DETACHED GARAGE,4722,MCPHERSON,888713.9,1024782
20-044808,2020-10,10/1/2020 16:30,Y, , ,1, ,66701,2,LARCENY-BICYCLES UNDER $500,2820,JANUARY AVE,13, , ,2820,JANUARY,882049.1,1010467
20-044656,2020-10,10/1/2020 21:50,Y, , ,1, ,264100,4,HEALTH-SANITATION VIOL,1000,ST CHARLES ST,35, , ,,,907616.8,1018654
20-049078,2020-10,10/1/2020 10:50,Y, , ,1, ,264100,5,HEALTH-SANITATION VIOL,6041,ETZEL AVE,48,ALLEY,ALLEY,6041,ETZEL,879806.6,1031134
20-045777,2020-10,10/1/2020 14:00,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,5644,CHIPPEWA ST,7, , ,5644,CHIPPEWA,880452.1,1004693
20-044576,2020-10,10/1/2020 12:20,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,3926,KINGSLAND CT,16, ,APT 2,3926,KINGSLAND,890825.1,1001498
20-044622,2020-10,10/1/2020 10:00,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4923,DEVONSHIRE AVE,7, , ,4923,DEVONSHIRE,883879.4,1002773
20-044636,2020-10,10/1/2020 18:30,Y, , ,1, ,43012,6,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,3775,KOSSUTH AVE,67, , ,9154,CHURCH,900757.1,1031742
20-044548,2020-10,10/1/2020 2:30,Y, , ,1, ,43012,5,AGG.ASSAULT-OTH DANG WEP/CTZEN ADLT 2ND DEGREE,1391,HODIAMONT AVE,78,QUIK STOP,CONVENIENCE STORE,5922,OAKHERST,880856.8,1033748
20-045810,2020-10,10/1/2020 8:00,Y, , ,1, ,73413,1,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,3745,ROBERT AVE,4, ,BACKYARD,3745,ROBERT,886286.3,992090.4
20-044626,2020-10,10/1/2020 17:20,Y, , ,1, ,43023,4,AGG.ASSAULT-OTH DANG WEP/CTZEN CHLD 3RD DEGREE,4038,N GRAND BLVD,67,DOLLAR GENERAL, ,4038,GRAND,901867.4,1030898
20-044793,2020-10,10/1/2020 4:30,Y, , ,1, ,67501,5,"LARCENY-FROM BUILDING OVER $25,000",5616,ENRIGHT AVE,48, , ,5616,ENRIGHT,882262.8,1027291
20-044643,2020-10,10/1/2020 20:20,Y, , ,1, ,32111,5,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,5475,CABANNE AVE,49, , ,5475,CABANNE,883631.8,1028675
20-044714,2020-10,10/1/2020 22:45,Y, , ,1, ,68601,3,"LARCENY-FROM COIN MACH $500 - $24,999",2313,S JEFFERSON AVE,24,JEFFERSON CAR WASH, ,2313,JEFFERSON,899363.8,1009999
20-047501,2020-10,10/1/2020 12:00,Y, , ,1, ,112020,6,FRAUD-CREDIT DEVICE/UNDER $150,5057,EMERSON AVE,72, , ,5057,EMERSON,891931.8,1041382
20-044738,2020-10,10/1/2020 21:30,Y, , ,1, ,73313,3,AUTO THEFT-MTRCYCLE/PERM RETNT/UNRECOV OVER 48,1812,S TUCKER BLVD,34, , ,1812,TUCKER,903920.9,1011591
20-044668,2020-10,10/1/2020 22:45,Y, , ,1, ,41021,6,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,0,GOODFELLOW BLVD / STRATFORD AV,70, ,NEAR JOB CORP,,,886962.4,1042893
20-044581,2020-10,10/1/2020 4:43,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4858,COTE BRILLIANTE AVE,55, , ,4858,COTE BRILLIANTE,889584.2,1030305
20-044646,2020-10,10/1/2020 21:11,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,8851,LOWELL ST,74, , ,8800,LOWELL,898016.5,1053022
20-044564,2020-10,10/1/2020 11:16,Y, , ,1, ,121000,2,EMBEZZLEMENT-VALUE OVER $150,3202,S KINGSHIGHWAY BLVD,15, ,@HOME DEPOT,3202,KINGSHIGHWAY,886045.3,1008369
20-044649,2020-10,10/1/2020 21:30,Y, , ,1, ,182260,1,DRUGS-POSSESSION/METHAMPHETAMINE,0,BATES ST / VIRGINIA AVE,1, , ,,,892799.3,994438.8
20-044516,2020-10,10/1/2020 3:45,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,EVANS AVE / N VANDEVENTER AVE,77, , ,,,896400.2,1025546
20-044531,2020-10,10/1/2020 7:30,Y, , ,1, ,41016,6,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,4726,LEXINGTON AVE,55, , ,4726,LEXINGTON,892623.8,1033583
20-044639,2020-10,10/1/2020 19:45,Y, , ,1, ,91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5854,SELBER CT,50, , ,5854,SELBER,885088.8,1037930
20-044633,2020-10,10/1/2020 12:45,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,8459,HALLS FERRY RD,74, , ,8459,HALLS FERRY,896193.8,1049292
20-044550,2020-10,10/1/2020 9:48,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,0,I 44 WESTBOUND / I 55 NORTHBOU,21, ,ALIAS NB 55/44 EB CITY,,,902856.8,1010867
20-044621,2020-10,10/1/2020 17:39,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CANAAN AVE / HALLS FERRY RD,74, , ,,,894664.5,1051378
20-044515,2020-10,10/1/2020 3:13,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,W FLORISSANT AVE / I 70 WESTBO,69, , ,,,897826.8,1037741
20-044611,2020-10,10/1/2020 16:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N 4TH ST / WASHINGTON AVE,35, , ,,,909581.6,1018292
20-044620,2020-10,10/1/2020 17:23,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / I 64 WESTBOUND,41, , ,,,881198,1018837
20-044520,2020-10,10/1/2020 6:05,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,PLANNED INDUSTRIAL DR / STRATF,70, , ,,,888066.2,1042283
20-044608,2020-10,10/1/2020 15:59,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,HALLS FERRY CIR / RIVERVIEW BL,74, , ,,,894483.7,1052056
20-044642,2020-10,10/1/2020 20:26,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / GRAPE AVE,74, , ,,,897317.2,1049577
20-045375,2020-10,10/2/2002 5:44,Y, , ,1, ,151140,6,WEAPONS-STATE VIOL/UNLWFL USE/DISCHARGING,3018,NEW ASHLAND PL,56, , ,3018,NEW ASHLAND,896204.1,1030425
20-044831,2020-10,10/2/2020 22:18,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3918,N 19TH ST,65, , ,1465,GRAND,905120.9,1030437
20-044771,2020-10,10/2/2020 13:00,Y, , ,1, ,41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,0,S GRAND BLVD / I 64 WESTBOUND,37, , ,212,GRAND,896018.8,1018976
20-044887,2020-10,10/2/2020 23:50,Y, , ,1, ,41011,5,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4327,W MAFFITT AVE,57, , ,4327,MAFFITT,894639.8,1030163
20-044778,2020-10,10/2/2020 13:25,Y, , ,1, ,91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4230,S BROADWAY,17, ,@SUBWAY - BROADWAY,4506,GRAND,897347.1,999530.2
20-044786,2020-10,10/2/2020 14:16,Y, , ,1, ,91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3933,S BROADWAY,16, ,@HOSPITAL - SAINT ALEXIUS,3933,BROADWAY,897890.5,1001421
20-044844,2020-10,10/2/2020 23:15,Y, , ,1, ,91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,1325,S GRAND BLVD,29,SLU HOSPITAL, ,1325,GRAND,894902.8,1015747
20-044745,2020-10,10/2/2020 13:30,Y, , ,1, ,91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,5626,OLEATHA AVE,14, , ,5626,OLEATHA,881308.9,1006178
20-044830,2020-10,10/2/2020 22:00,Y, , ,1, ,91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,401,S 14TH ST,36, ,@METROLINK - CIVIC CENTER,401,14TH,905172.7,1016526
20-044753,2020-10,10/2/2020 4:00,Y, , ,1, ,64701,6,LARCENY-FROM MTR VEH UNDER $500,0,BROWN AVE / UNION BLVD,70, , ,,,890155.2,1037963
20-044780,2020-10,10/2/2020 15:42,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,400,S 14TH ST,36,RED LION HOTEL SECOND LEVEL GARAGE, ,400,14TH,905362.3,1016200
20-044886,2020-10,10/2/2020 22:00,Y, , ,1, ,64701,4,LARCENY-FROM MTR VEH UNDER $500,810,SPRUCE ST,35, ,LOWER PARKING LOT,811,SPRUCE,907504.8,1015925
20-044832,2020-10,10/2/2020 22:33,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,5740,MINERVA AVE,78, , ,,,882549.4,1032056
20-044785,2020-10,10/2/2020 16:20,Y, , ,1, ,151110,5,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,1225,UNION BLVD,48, ,@WALGREENS - 1225 UNION,,,885132.9,1029391
20-044701,2020-10,10/2/2020 9:32,Y, , ,1, ,182250,5,DRUGS-POSSESSION/COCAINE,2801,BURD AVE,50, , ,,,886017.1,1035276
20-044824,2020-10,10/2/2020 20:28,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,0,HALLS FERRY CIR / RIVERVIEW BL,74, , ,,,894483.7,1052056
20-045226,2020-10,10/2/2020 12:00,Y, , ,1, ,72113,3,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,2727,S JEFFERSON AVE,30, , ,2727,JEFFERSON,899155.4,1008706
20-044775,2020-10,10/2/2020 16:20,Y, , ,1, ,71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5861,NINA PL,46, , ,5861,NINA,879784,1025977
20-044925,2020-10,10/2/2020 23:00,Y, , ,1, ,71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4974,OLEATHA AVE,14, , ,4974,OLEATHA,884646.8,1006010
20-044730,2020-10,10/2/2020 0:01,Y, , ,1, ,71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5434,BOTANICAL AVE,12, , ,5434,BOTANICAL,883283.9,1011805
20-046258,2020-10,10/2/2020 9:00,Y, , ,1, ,71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7518,PENNSYLVANIA AVE,2, , ,7518,PENNSYLVANIA,889346.5,988546.8
20-046480,2020-10,10/2/2020 15:00,Y, , ,1, ,71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4568,GRAVOIS AVE,5, , ,4568,GRAVOIS,887894.7,1001699
20-044790,2020-10,10/2/2020 17:04,Y, , ,1, ,71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,2300,RUTGER ST,32, , ,,,900758.3,1014254
20-044687,2020-10,10/2/2020 1:30,Y, , ,1, ,71030,6,AUTO THEFT-PERM RETNT/JOY RIDE,8703,N BROADWAY,74, , ,8703,BROADWAY,897469.5,1051565
20-044754,2020-10,10/2/2020 14:07,Y, , ,1, ,51122,5,BURGLARY-RESIDENCE/DAY/UNLAW ENT/UNOCCUPIED,4451,FOREST PARK AVE,38, ,@PARKVIEW APTSAPT 1403,4451,FOREST PARK,889537.3,1021388
20-045398,2020-10,10/2/2020 12:00,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,2107,S GRAND BLVD,27, , ,2107,GRAND,894367.7,1012217
20-044873,2020-10,10/2/2020 23:00,Y, , ,1, ,69702,6,LARCENY-ALL OTHER UNDER $500,8421,N BROADWAY,74, , ,8421,BROADWAY,897208.3,1049517
20-045228,2020-10,10/2/2020 9:45,Y, , ,1, ,69702,2,LARCENY-ALL OTHER UNDER $500,5609,OLEATHA AVE,14, , ,5609,OLEATHA,881477.1,1006332
20-044705,2020-10,10/2/2020 1:30,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4541,SWAN AVE,39, , ,4541,SWAN,887817.9,1016664
20-044809,2020-10,10/2/2020 18:10,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2205,ANGELICA ST,65, , ,2205,ANGELICA,903313.7,1030698
20-044752,2020-10,10/2/2020 11:29,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5203,MAPLE AVE,51, , ,5203,MAPLE,885999.4,1029211
20-044927,2020-10,10/2/2020 23:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3852,LOUISIANA AVE,16, ,1ST FLOOR,3852,LOUISIANA,894353.3,1002423
20-044806,2020-10,10/2/2020 17:48,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2756,RUTGER ST,31, , ,2756,RUTGER,899112.8,1014872
20-044741,2020-10,10/2/2020 13:15,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3236,JANUARY AVE,14, ,APT 5,3236,JANUARY,880766.6,1008292
20-044837,2020-10,10/2/2020 22:59,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,208,N 9TH ST,35, ,PAUL BROWN LOFTS APT 811,208,9TH,907701.2,1017745
20-044671,2020-10,10/2/2020 0:29,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3225,HAMPTON AVE,9, ,MOBILE ON THE RUN,3225,HAMPTON,879649.6,1008791
20-044733,2020-10,10/2/2020 12:20,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1101,LUCAS AVE,35, , ,,,907366.8,1019128
20-044712,2020-10,10/2/2020 10:41,Y, , ,1, ,241100,3,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,1000,RUSSELL AVE,21, , ,1000,RUSSELL,903990.2,1009856
20-044805,2020-10,10/2/2020 17:30,Y, , ,1, ,130000,3,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,S GRAND BLVD / WINNEBAGO ST,19, , ,,,893385.6,1003893
20-044724,2020-10,10/2/2020 11:50,Y, , ,1, ,266510,5,PUBLIC ORDER-TRESPASSING,702,N KINGSHIGHWAY BLVD,53, , ,702,KINGSHIGHWAY,888036.9,1026405
20-044802,2020-10,10/2/2020 18:04,Y, , ,1, ,266510,3,PUBLIC ORDER-TRESPASSING,3430,S GRAND BLVD,25, , ,3430,GRAND,893788.8,1005469
20-044946,2020-10,10/2/2020 20:00,Y, , ,1, ,67601,3,"LARCENY-FROM BUILDING $500 - $24,999",3527,MIAMI ST,19, , ,3527,MIAMI,893613.9,1004531
20-047094,2020-10,10/2/2020 10:10,Y, , ,1, ,67601,2,"LARCENY-FROM BUILDING $500 - $24,999",3205,HAMPTON AVE,9,TIRE CHOICE, ,3205,HAMPTON,879811.9,1008954
20-045214,2020-10,10/2/2020 14:00,Y, , ,1, ,52312,3,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,200,RUSSELL BLVD,20, , ,161,TRUDEAU,906075.6,1009231
20-044878,2020-10,10/2/2020 20:30,Y, , ,1, ,52312,3,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,1900,S JEFFERSON AVE,23, , ,1900,JEFFERSON,900076.9,1011929
20-044685,2020-10,10/2/2020 7:00,Y, , ,1, ,52312,4,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,725,N 23RD ST,36, , ,725,23RD,902495.8,1020449
20-044922,2020-10,10/2/2020 13:30,Y, , ,1, ,52312,2,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,1040,S VANDEVENTER AVE,28, ,I STORAGE,,,891979.5,1017433
20-044776,2020-10,10/2/2020 14:00,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3945,S GRAND BLVD,16, , ,3945,GRAND,893016.3,1001942
20-044776,2020-10,10/2/2020 14:00,Y, , ,1, ,41013,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,3945,S GRAND BLVD,16, , ,3945,GRAND,893016.3,1001942
20-045043,2020-10,10/2/2020 14:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,8315,S BROADWAY,2, , ,8315,BROADWAY,887630.4,986383.2
20-045206,2020-10,10/2/2020 17:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,8311,MINNESOTA AVE,2, , ,8311,MINNESOTA,887108.3,986861.9
20-045215,2020-10,10/2/2020 5:30,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,5438,DELMAR BLVD,47, , ,5538,DELMAR,883693.9,1026650
20-044950,2020-10,10/2/2020 23:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,120,W CATALAN ST,2, ,APPT 102,120,CATALAN,886791.9,985739.5
20-044935,2020-10,10/2/2020 22:00,Y, , ,1, ,65701,1,LARCENY-MTR VEH PARTS UNDER $500,6012,LEONA ST,3, , ,6012,LEONA,886906.1,996462.3
20-044818,2020-10,10/2/2020 8:00,Y, , ,1, ,65701,5,LARCENY-MTR VEH PARTS UNDER $500,5614,ST LOUIS AVE,50, , ,5614,ST LOUIS,885721.8,1035898
20-044951,2020-10,10/2/2020 19:38,Y, , ,1, ,64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",4619,KORTE AVE,69, , ,4619,KORTE,896076.3,1036689
20-044677,2020-10,10/2/2020 5:46,Y, , ,1, ,64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1428,SALISBURY ST,65, ,REAR ALLY,1428,SALISBURY,905950.6,1029612
20-044872,2020-10,10/2/2020 21:00,Y, , ,1, ,64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",0,S GRAND BLVD / MIAMI ST,19, , ,,,893475.6,1004552
20-044746,2020-10,10/2/2020 0:01,Y, , ,1, ,64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",5413,THOLOZAN AVE,14, , ,5413,THOLOZAN,882145.4,1005601
20-045351,2020-10,10/2/2020 15:30,Y, , ,1, ,69602,2,"LARCENY-ALL OTHER $500 - $24,999",6942,LANSDOWNE AVE,9,CONSTRUCTION SITE, ,6942,LANSDOWNE,874609.1,1004208
20-044819,2020-10,10/2/2020 19:50,Y, , ,1, ,69602,4,"LARCENY-ALL OTHER $500 - $24,999",1948,BENTON ST,60, , ,1948,BENTON,905114.7,1025104
20-045139,2020-10,10/2/2020 16:30,Y, , ,1, ,69602,4,"LARCENY-ALL OTHER $500 - $24,999",0,LINDELL BLVD / N SPRING AVE,37, , ,,,895533.6,1021313
20-045196,2020-10,10/2/2020 15:00,Y, , ,1, ,69602,4,"LARCENY-ALL OTHER $500 - $24,999",0,I 64 EASTBOUND / S JEFFERSON A,36,CONSTRUCTION SITE, ,,,900777.1,1017276
