Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-000599,2020-01,01/04/2020 09:28,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,7339,GRAVOIS AVE,88, ,@WALGREENS - GRAVOIS AND HAMPTON,7339,GRAVOIS,878828.2,994423.4
20-001092,2020-01,01/04/2020 09:28,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,7339,GRAVOIS AVE,88,WALGREENS, ,7339,GRAVOIS,878828.2,994423.4
20-000605,2020-01,01/04/2020 09:52,Y, , ,1, ,151110,4,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,2713,BACON ST,59, , , , ,899698.9,1026726
20-000602,2020-01,01/04/2020 09:54,Y, , ,1, ,151110,1,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,8105,S BROADWAY,2, , , , ,888139.7,986951.7
20-000610,2020-01,01/04/2020 10:00,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,3625,MAGNOLIA AVE,27,BEAUVAIS MANOR ON THE PARK, ,3625,MAGNOLIA,894137.4,1010170
20-000942,2020-01,01/04/2020 10:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2232,S GRAND BLVD,26, , ,2232,GRAND,894488.6,1011215
20-000611,2020-01,01/04/2020 10:15,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4130,S GRAND BLVD,16, , , , ,893388.9,1000727
20-000640,2020-01,01/04/2020 10:30,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,730,CARROLL ST,21,SOULARD MARKET, ,730,CARROLL,905629.6,1011355
20-000799,2020-01,01/04/2020 10:30,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,1600,LOCUST ST,36, , ,1600,LOCUST,905006.6,1018954
20-000612,2020-01,01/04/2020 10:39,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",0,NATURAL BRIDGE AVE / UNION BLV,52, , , , ,889230.8,1036273
20-000622,2020-01,01/04/2020 10:50,Y, , ,1, ,241100,2,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,0,COLUMBIA AVE / SOUTHWEST AVE,11, , , , ,878703.6,1012048
20-000617,2020-01,01/04/2020 10:50,Y, , ,1, , 67701,1,LARCENY-FROM BUILDING UNDER $500,8316,PENNSYLVANIA AVE,2, , ,8316,PENNSYLVANIA,887496.6,986464.8
20-000977,2020-01,01/04/2020 11:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1012,LASALLE PARK CT,34, , ,1012,LASALLE PARK,905721.1,1013662
20-000625,2020-01,01/04/2020 11:36,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5803,SELBER CT,50,SELBER COURT, ,5803,SELBER,885198.9,1037721
20-000621,2020-01,01/04/2020 11:47,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,507,N 13TH ST,36,LUCAS PK LOFT APTS,@LUCAS PK LOFT APTS,507,13TH,906353.3,1018998
20-000623,2020-01,01/04/2020 11:54,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N BROADWAY AVE / HARLAN AVE,74, ,@PARK - HICKEY, , ,0,0
20-000795,2020-01,01/04/2020 12:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1250,GIMBLIN ST,74, , ,1250,GIMBLIN,895237.4,1048805
20-000773,2020-01,01/04/2020 12:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4126,LEXINGTON AVE,56, , ,4126,LEXINGTON,897720.2,1030911
20-000893,2020-01,01/04/2020 12:00,Y, , ,1, , 69602,5,"LARCENY-ALL OTHER $500 - $24,999",4110,W BELLE PL,58, , ,4110,BELLE,894182.1,1024708
20-000664,2020-01,01/04/2020 12:04,Y, , ,1, ,130000,1,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5604,GRAVOIS AVE,5, , ,4390,BATES,885345.8,999210.5
20-000630,2020-01,01/04/2020 12:55,Y, , ,1, ,151130,1,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,4254,CALIFORNIA AVE,17, , ,4254,CALIFORNIA,896539.5,999382.1
20-000638,2020-01,01/04/2020 12:58,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,410,S EUCLID AVE,38,METROLINK - CENTRAL WEST END, ,401,14TH,888006.9,1020596
20-000629,2020-01,01/04/2020 13:19,Y, , ,1, ,263299,4,OBSTRUCT GOVRN OP-JUDIC/OTHR UNSPC JUDIC VIOL,0,DR MARTIN LUTHER KING DR / PRA,77, , , , ,897413.8,1025546
20-000637,2020-01,01/04/2020 13:25,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,2214,S VANDEVENTER AVE,13,PET CONNECTION PET STORE, ,2214,VANDEVENTER,887264.8,1012512
20-000855,2020-01,01/04/2020 13:30,Y, , ,1, , 64601,1,"LARCENY-FROM MTR VEH $500 - $24,999",5750,MILENTZ AVE,6, , ,5750,MILENTZ,879270.5,999949.2
20-000645,2020-01,01/04/2020 13:48,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,7600,HALL ST,79, ,@WORKHOUSE,7600,HALL,899461.2,1045874
20-000643,2020-01,01/04/2020 14:00,Y, , ,1, ,182999,3,DRUGS-POSSESSION/OTHR UNSPEC DRUG,3111,ARSENAL ST,25, , ,3111,ARSENAL,896360.6,1008030
20-000676,2020-01,01/04/2020 14:03,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,2020,CHEROKEE ST,18, , ,2020,CHEROKEE,899730.8,1004727
20-000642,2020-01,01/04/2020 14:05,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4727,LEDUC ST,55, , ,4727,LEDUC,890888.9,1030477
20-000660,2020-01,01/04/2020 14:30,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4635,RIDGEWOOD AVE,5, ,APT 801,4635,RIDGEWOOD,885236.3,1001889
20-000660,2020-01,01/04/2020 14:30,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4635,RIDGEWOOD AVE,5, ,APT 801,4635,RIDGEWOOD,885236.3,1001889
20-000650,2020-01,01/04/2020 14:56,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2927,NEBRASKA AVE,25, , , , ,897093.2,1008215
20-000651,2020-01,01/04/2020 15:00,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,1118,GRATTAN ST,33, ,1ST FL,1118,GRATTAN,903626.3,1014228
20-000653,2020-01,01/04/2020 15:05,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3411,S JEFFERSON AVE,19,FAMILY DOLLAR,FAMILY DOLLAR,3411,JEFFERSON,898532,1004867
20-000654,2020-01,01/04/2020 15:10,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1500,GOODFELLOW BLVD,78, , , , ,883184.1,1033624
20-000655,2020-01,01/04/2020 15:28,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
20-000655,2020-01,01/04/2020 15:28,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,4949,BARNES JEWISH HOSPITAL PLZ,38, ,@BARNES JEWISH HOSPITAL,4949, ,887396.8,1020150
20-000652,2020-01,01/04/2020 15:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3459,MONTANA ST,16, , ,3459,MONTANA,893497.1,1001549
20-000669,2020-01,01/04/2020 15:40,Y, , ,1, ,266400,3,PUBLIC ORDER-ANIMAL VIOLATION,1312,RUTGER ST,33, , ,1312,RUTGER,904517.9,1013318
20-000949,2020-01,01/04/2020 16:00,Y, , ,1, , 72113,2,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1111,MACKLIND AVE,41, , ,1111,MACKLIND,884348.4,1017605
20-000805,2020-01,01/04/2020 16:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7450,HAMPTON AVE,6, , ,7450,HAMPTON,879164.2,994830.9
20-000975,2020-01,01/04/2020 16:00,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,3850,HUMPHREY ST,15, , , , ,892040.5,1006877
20-000740,2020-01,01/04/2020 16:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4558,ANDERSON AVE,69, , ,4558,ANDERSON,895381.6,1036036
20-000661,2020-01,01/04/2020 16:20,Y, , ,1, , 51121,1,BURGLARY-RESIDENCE/DAY/UNLAW ENT/OCCUPIED,4043,GILES AVE,16, , ,4043,GILES,892141.6,1001722
20-000662,2020-01,01/04/2020 16:23,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,0,BATES ST / I 55 NORTHBOUND,1, ,ALIAS NB 55/BATES ST CITY, , ,893376.4,994056.1
20-000801,2020-01,01/04/2020 16:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,OAK HILL AVE / WYOMING ST,15, , , , ,890061.3,1007516
20-000667,2020-01,01/04/2020 16:50,Y, , ,1, , 41016,6,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,4361,LEE AVE,68, , ,4361,LEE,896787.3,1034474
20-000672,2020-01,01/04/2020 17:07,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,5508,GOETHE AVE,6, , ,5508,GOETHE,880775.1,1000076
20-000671,2020-01,01/04/2020 17:20,Y, , ,1, , 31421,4,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,1102,E GRAND BLVD,66, ,ON ROADWAY,3957,20TH,904555.1,1033980
20-000675,2020-01,01/04/2020 17:28,Y, , ,1, ,182400,6,DRUGS-POSSESSION/MARIJUANA,4225,E KOSSUTH AVE,68, , , , ,897763.3,1033273
20-000673,2020-01,01/04/2020 17:34,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5855,ROMAINE PL,78, , ,5855,ROMAINE,882097.5,1032842
20-000668,2020-01,01/04/2020 17:50,Y, , ,1, , 64701,1,LARCENY-FROM MTR VEH UNDER $500,930,HOLLY HILLS AVE,80, , ,930,HOLLY HILLS,889835.5,993183.7
20-000683,2020-01,01/04/2020 18:30,Y, , ,1, , 67701,5,LARCENY-FROM BUILDING UNDER $500,0,GOODFELLOW BLVD / PAGE BLVD,48, , , , ,882104.4,1031777
20-000682,2020-01,01/04/2020 18:30,Y, , ,1, , 73413,1,AUTO THEFT-OTHR VEH/PERM RETNT/UNRECOV OVER 48,4635,RIDGEWOOD AVE,5, , ,4635,RIDGEWOOD,885236.3,1001889
20-000677,2020-01,01/04/2020 18:36,Y, , ,1, , 67601,4,"LARCENY-FROM BUILDING $500 - $24,999",1508,HEBERT ST,63, , ,1508,HEBERT,906132,1027115
20-000674,2020-01,01/04/2020 18:40,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,3433,LOCUST ST,77, ,ON STREET,3433,LOCUST,897554.9,1021126
20-000679,2020-01,01/04/2020 18:45,Y, , ,1, ,182400,4,DRUGS-POSSESSION/MARIJUANA,1500,N JEFFERSON AVE,59, , , , ,902228.9,1023863
20-000686,2020-01,01/04/2020 18:45,Y, , ,1, , 43014,6,ASSLT-AGGRAV-OTH-WPN-1ST-ADULT-DOMESTIC,1527,E GRAND BLVD,66, , ,1527,GRAND,903970.3,1033493
20-000881,2020-01,01/04/2020 18:55,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,352,BINGHAM AVE,16, , ,352,BINGHAM,893364.9,999835.2
20-000752,2020-01,01/04/2020 19:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8631,PARTRIDGE AVE,74, , ,8631,PARTRIDGE,894198.1,1049198
20-001313,2020-01,01/04/2020 19:00,Y, , ,1, , 51212,1,BURGLARY-RESIDENCE/NIT/FORCE ENT/UNOCCUPIED,4928,GRESHAM AVE,6, , ,4928,GRESHAM,881471.5,997942.5
20-000973,2020-01,01/04/2020 19:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,801,ST CHARLES ST,35, , ,800,WASHINGTON,908271.3,1018474
20-000678,2020-01,01/04/2020 19:00,Y, , ,1, ,265321,3,LEAVING SCENE OF ACCIDENT,3402,WINNEBAGO ST,19, , ,3402,WINNEBAGO,894379.4,1003554
20-000717,2020-01,01/04/2020 19:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",515,OLIVE ST,35, , ,515,OLIVE,908839.4,1017725
20-000685,2020-01,01/04/2020 19:35,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,3901,COTE BRILLIANTE AVE,56, , ,3901,COTE BRILLIANTE,897049.7,1026554
20-000762,2020-01,01/04/2020 19:45,Y, , ,1, , 65701,2,LARCENY-MTR VEH PARTS UNDER $500,4639,JAMIESON AVE,9, , ,4639,JAMIESON,874582.4,1003474
20-000974,2020-01,01/04/2020 20:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,6118,W FLORISSANT AVE,76, , ,6118,FLORISSANT,890478.6,1047873
20-000766,2020-01,01/04/2020 20:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4246,MINNESOTA AVE,17, ,APT H,4246,MINNESOTA,895674,999878.2
20-000772,2020-01,01/04/2020 20:15,Y, , ,1, , 63701,3,LARCENY-SHOPLIFT UNDER $500,3552,GRAVOIS AVE,19, , ,3552,GRAVOIS,893516.4,1004609
20-000687,2020-01,01/04/2020 20:25,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1139,CANAAN AVE,74, , ,1139,CANAAN,895072.4,1051506
20-000712,2020-01,01/04/2020 20:30,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,217,BATES ST,1, , ,217,BATES,893585.2,993913.5
20-003376,2020-01,01/04/2020 20:36,Y, , ,1, ,264100,2,HEALTH-SANITATION VIOL,4159,SHAW BLVD,27, ,ALIAS 4170 DETONTY,4270,DE TONTY,890650.8,1013403
20-000886,2020-01,01/04/2020 20:40,Y, , ,1, ,152200,3,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4091,S COMPTON AVE,16, , ,4091,COMPTON,894416.5,1001306
20-000690,2020-01,01/04/2020 20:45,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,420,N 6TH ST,35, , ,420,6TH,908992.6,1018056
20-000693,2020-01,01/04/2020 20:54,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1175,RIVERVIEW BLVD,74, , ,1175,RIVERVIEW,894722.3,1052237
20-000699,2020-01,01/04/2020 21:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",634,S BROADWAY,35,FIELD HOUSE MUSEUM, ,736,BROADWAY,908207.4,1014763
20-000707,2020-01,01/04/2020 21:00,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",800,S 4TH ST,35, , , , ,908262.4,1014034
20-000692,2020-01,01/04/2020 21:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",1551,S 7TH ST,21,SOCIAL HOUSE BAR, ,1551,7TH,905973.6,1011338
20-000695,2020-01,01/04/2020 21:00,Y, , ,1, , 64601,2,"LARCENY-FROM MTR VEH $500 - $24,999",370,FAULKNER DR,82, , , , ,885598.5,1021500
20-000688,2020-01,01/04/2020 21:12,Y, , ,1, ,130000,6,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",4500,GREER AVE,56, , , , ,893866,1031902
20-000697,2020-01,01/04/2020 21:55,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,N EUCLID AVE / NATURAL BRIDGE,55, , , , ,891824.3,1034808
20-000709,2020-01,01/04/2020 22:00,Y, , ,1, , 64701,4,LARCENY-FROM MTR VEH UNDER $500,900,SPRUCE ST,35, , ,900,SPRUCE,907004.9,1015854
20-000784,2020-01,01/04/2020 22:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6262,LORAN AVE,8, , ,6262,LORAN,877792.4,1001075
20-000705,2020-01,01/04/2020 22:00,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,333,WASHINGTON AVE,35,HOTEL- HAMPTON INN, ,333,WASHINGTON,909766.3,1018424
20-000737,2020-01,01/04/2020 22:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,614,S 7TH ST,35, , ,614,7TH,907654.5,1015161
20-000698,2020-01,01/04/2020 22:10,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,700,CLARK AVE,35,BUSCH STADIUM, ,700,CLARK,907901.1,1016212
20-000703,2020-01,01/04/2020 22:25,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,800,SCHIRMER ST,1, , ,7427,BROADWAY,887256.8,989519.8
20-000794,2020-01,01/04/2020 22:30,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,4243,MANCHESTER AVE,39, , ,4243,MANCHESTER,889986.6,1017365
20-000704,2020-01,01/04/2020 22:30,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,3037,LOCUST ST,37, , ,3037,LOCUST,899510.4,1020510
20-000739,2020-01,01/04/2020 22:30,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,805,N KINGSHIGHWAY BLVD,51, ,@CHURCHES CHICKEN - 805 N KINGSHWY,805,KINGSHIGHWAY,887688.6,1026703
20-000758,2020-01,01/04/2020 22:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",333,WASHINGTON AVE,35,HAMPTON INN HOTEL, , , ,909766.3,1018424
20-000701,2020-01,01/04/2020 23:00,Y, , ,1, ,266510,6,PUBLIC ORDER-TRESPASSING,5820,W FLORISSANT AVE,72, , ,5820,FLORISSANT,891958.1,1045721
20-000741,2020-01,01/04/2020 23:00,Y, , ,1, ,142310,4,DESTRUCTION OF PROPERTY-MALICIOUS/PUBLIC PROP,1315,CHESTNUT ST,36,SOLDIERS MEMORIAL,NORTHEAST CORNER OF BUILDING,1315,CHESTNUT,905900.4,1018013
20-000776,2020-01,01/04/2020 23:00,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,1000,SPRUCE ST,35, ,PARKING LOT,1000,SPRUCE,906666.7,1015976
20-000702,2020-01,01/04/2020 23:20,Y, , ,1, ,130000,5,"STOLEN PROPERTY-BUYING,RECEIVING,POSSESSING,ET",5797,WATERMAN BLVD,46, , ,5787,MCPHERSON,880558.1,1025660
20-001108,2020-01,01/04/2020 23:21,Y, , ,1, ,152200,5,WEAPONS-CITY VIOL/DISCHRGING IN CITY,5908,KENNERLY AVE,50, , ,5908,KENNERLY,883016.3,1035844
20-000700,2020-01,01/04/2020 23:27,Y, , ,1, , 64701,2,LARCENY-FROM MTR VEH UNDER $500,466,FAULKNER DR,82, ,FOREST PARK,466,FAULKNER,885857.8,1020967
20-000841,2020-01,01/05/2019 15:00,Y, , ,1, , 64711,4,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,1000,SPRUCE ST,35, , ,1000,SPRUCE,906666.7,1015976
20-000745,2020-01,01/05/2020 00:01,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,1724,S BROADWAY,20, , ,1724,BROADWAY,906062.8,1010375
20-000792,2020-01,01/05/2020 00:01,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,909,CHESTNUT ST,35, ,24TH FLOOR,909,CHESTNUT,907590.3,1017463
20-002327,2020-01,01/05/2020 00:01,Y, , ,1, , 92000,6,SIMPLE ASSAULT-HARRASSMENT,4928,PLOVER AVE,72, , ,4014,UNION,889961.3,1042174
20-000706,2020-01,01/05/2020 00:01,Y, , ,1, , 52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,2301,GRAVOIS AVE,23, , ,2301,GRAVOIS,899702.9,1009555
20-000738,2020-01,01/05/2020 00:01,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,836,ELIAS AVE,74, ,PARKED ON STREET,836,ELIAS,897156.9,1051470
20-000734,2020-01,01/05/2020 00:30,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",0,S 11TH ST / SPRUCE ST,35, , , , ,906542.5,1016191
20-000715,2020-01,01/05/2020 00:45,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,4311,HOLLY HILLS AVE,5, ,RESIDENCE,4311,HOLLY HILLS,884847.1,996597.2
20-000711,2020-01,01/05/2020 00:51,Y, , ,1, , 31112,5,ROBBERY-HIGHWAY     /FIREARM USED/ATTEMPT,4510,CHILDRENS PL,38,CENTRAL WEST END METROLINK PLATFORM, ,4510,CHILDRENS,887993.8,1020609
20-000714,2020-01,01/05/2020 00:56,Y, , ,1, , 83000,2,ARSON-KNOWINGLY BURNING/SUCCESS,2113,FOREST AVE,43, , ,2113,FOREST,875565.1,1014513
20-000716,2020-01,01/05/2020 01:20,Y, , ,1, , 44013,3,"AGG.ASSAULT-HNDS,FST,FEET/CTZEN ADLT 3RD DEGRE",816,GEYER AVE,21, ,PARKING LOT,816,GEYER,904769.3,1010363
20-000727,2020-01,01/05/2020 01:50,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",2907,VIRGINIA AVE,25, , , , ,895491.6,1008701
20-000724,2020-01,01/05/2020 02:47,Y, , ,1, , 91114,6,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4641,BESSIE AVE,69, , ,4641,BESSIE,894827.9,1036202
20-000723,2020-01,01/05/2020 02:55,Y, , ,1, , 91113,4,SIMPLE ASSAULT-ADULT/NO INJURY,806,S BROADWAY,35, ,BP LOT,806,BROADWAY,908058.7,1014118
20-000726,2020-01,01/05/2020 03:05,Y, , ,1, , 64601,6,"LARCENY-FROM MTR VEH $500 - $24,999",5500,HALL ST,79, ,@AMEREN - 8045,5500,HALL,904357.2,1038839
20-000725,2020-01,01/05/2020 03:31,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",4375,CHIPPEWA ST,15, ,APT H,4375,CHIPPEWA,886842.2,1004175
20-000785,2020-01,01/05/2020 04:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3106,WYOMING ST,30, , ,3106,WYOMING,896144,1006628
20-000728,2020-01,01/05/2020 04:40,Y, , ,1, , 52212,5,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,2800,N SARAH ST,56, ,ROYAL MARKET,2800,SARAH,896755.3,1029040
20-000733,2020-01,01/05/2020 04:51,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4837,SACRAMENTO AVE,69, , ,4837,SACRAMENTO,892657.4,1034817
20-000730,2020-01,01/05/2020 04:56,Y, , ,1, , 52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,2614,S JEFFERSON AVE,22, ,A & A BEAUTY SUPPLY,2607,GRAVOIS,899470,1009091
20-000729,2020-01,01/05/2020 05:14,Y, , ,1, , 52212,1,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,4780,S SPRING AVE,16,IMO S PIZZA, ,4780,SPRING,890472.8,999073.9
20-000731,2020-01,01/05/2020 05:30,Y, , ,1, , 92000,5,SIMPLE ASSAULT-HARRASSMENT,3001,W NORWOOD DR,52, , ,3001,NORWOOD,888739.1,1034462
20-001085,2020-01,01/05/2020 05:30,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",14,HOGAN ST,61, , ,1405,16TH,905278.8,1022642
20-000901,2020-01,01/05/2020 06:00,Y, , ,1, , 91114,3,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",3542,OREGON AVE,19, , ,3709,NEBRASKA,896959.5,1004128
20-000732,2020-01,01/05/2020 06:10,Y, , ,1, , 91113,1,SIMPLE ASSAULT-ADULT/NO INJURY,4324,CALIFORNIA AVE,17, , ,4324,CALIFORNIA,896515.9,999109.8
20-000735,2020-01,01/05/2020 07:10,Y, , ,1, , 41013,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4014,NEBRASKA AVE,16, ,UPSTAIRS APT,4014,NEBRASKA,896159.7,1001173
20-000742,2020-01,01/05/2020 07:15,Y, , ,1, ,241100,5,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,5453,DELMAR BLVD,49, ,APT 219,5453,DELMAR,883561.5,1027076
20-000736,2020-01,01/05/2020 07:59,Y, , ,1, , 64601,4,"LARCENY-FROM MTR VEH $500 - $24,999",1600,LOCUST ST,36,LEATHER TRADE LOFTS, ,1600,LOCUST,905006.6,1018954
20-000749,2020-01,01/05/2020 08:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5748,GOODFELLOW PL,50, , ,5748,GOODFELLOW,885129.9,1037450
20-000884,2020-01,01/05/2020 08:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,6133,MAGNOLIA AVE,11, , ,6133,MAGNOLIA,879661.9,1011744
20-000957,2020-01,01/05/2020 08:00,Y, , ,1, , 51112,6,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,5364,EMERSON AVE,71, ,SINGLE FAMILY RESIDENCE,5364,EMERSON,893104,1041980
20-000747,2020-01,01/05/2020 08:40,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,8923,NEWBY ST,74, ,RESIDENCE,8923,NEWBY,895657.1,1051042
20-001301,2020-01,01/05/2020 09:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,1391,ARLINGTON AVE,78, , ,1391,ARLINGTON,885031.1,1030905
20-000748,2020-01,01/05/2020 09:17,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,4247,BEETHOVEN AVE,5, , ,4247,BEETHOVEN,887569.1,1002911
20-000746,2020-01,01/05/2020 09:20,Y, , ,1, , 91113,5,SIMPLE ASSAULT-ADULT/NO INJURY,851,N SKINKER BLVD,48, ,TACO BELL,851,SKINKER,877678,1028783
20-000746,2020-01,01/05/2020 09:20,Y, , ,1, , 91123,5,SIMPLE ASSAULT-CHILD/NO INJURY,851,N SKINKER BLVD,48, ,TACO BELL,851,SKINKER,877678,1028783
