Complaint,CodedMonth,DateOccur,FlagCrime,FlagUnfounded,FlagAdministrative,Count,FlagCleanup,Crime,District,Description,ILEADSAddress,ILEADSStreet,Neighborhood,LocationName,LocationComment,CADAddress,CADStreet,XCoord,YCoord
20-014874,2020-04,04/03/2020 12:46,Y, , ,1, , 69702,3,LARCENY-ALL OTHER UNDER $500,0,S GRAND BLVD / MCDONALD AVE,25, , , , ,893649.7,1006049
20-014873,2020-04,04/03/2020 12:57,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4300,CHIPPEWA ST,5, ,@JOHNNY S FOOD MART,4300,CHIPPEWA,887561.3,1003836
20-017289,2020-04,04/03/2020 13:00,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,0,ADELAIDE AVE / I 70 WESTBOUND,66, , , , ,902696.4,1036466
20-017099,2020-04,04/03/2020 13:30,Y, , ,1, , 69702,1,LARCENY-ALL OTHER UNDER $500,3601,WEBER RD,1, , ,3601,WEBER,885206.8,988944.1
20-014887,2020-04,04/03/2020 13:31,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5720,W FLORISSANT AVE,72, ,@PHILLIP 66,5720,FLORISSANT,892677.8,1044867
20-014883,2020-04,04/03/2020 13:40,Y, , ,1, ,142320,5,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5435,BARTMER AVE,48, , ,5435,BARTMER,884322.1,1029825
20-015143,2020-04,04/03/2020 14:00,Y, , ,1, , 52312,6,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,4427,GERALDINE AVE,70, , ,4427,GERALDINE,891119.8,1038844
20-014921,2020-04,04/03/2020 14:24,Y, , ,1, , 64601,5,"LARCENY-FROM MTR VEH $500 - $24,999",5540,DR MARTIN LUTHER KING DR,78, , , , ,884688.1,1032590
20-015475,2020-04,04/03/2020 14:30,Y, , ,1, , 64701,5,LARCENY-FROM MTR VEH UNDER $500,3949,LINDELL BLVD,38, , ,3949,LINDELL,893684.9,1021926
20-014891,2020-04,04/03/2020 14:30,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3026,KEOKUK ST,16, ,ALLY,3026,KEOKUK,895597.8,1002029
20-014929,2020-04,04/03/2020 14:30,Y, , ,1, , 69602,6,"LARCENY-ALL OTHER $500 - $24,999",5225,GENEVIEVE AVE,72, , ,5225,GENEVIEVE,891597.6,1042727
20-014894,2020-04,04/03/2020 14:42,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,4610,CHIPPEWA ST,5, , ,4610,CHIPPEWA,885747.1,1003901
20-014893,2020-04,04/03/2020 14:45,Y, , ,1, , 51112,3,BURGLARY-RESIDENCE/DAY/FORCE ENT/UNOCCUPIED,3800,MARINE AVE,18, , ,3800,MARINE,900080.8,1001996
20-014920,2020-04,04/03/2020 15:00,Y, , ,1, , 63701,2,LARCENY-SHOPLIFT UNDER $500,7339,GRAVOIS AVE,88,WALGREENS,@WALGREENS - GRAVOIS AND HAMPTON, , ,878828.2,994423.4
20-015595,2020-04,04/03/2020 15:00,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N BROADWAY / E DE SOTO AVE,64, ,ALIAS N BROADWAY/E DESOTO CITY, , ,903908.3,1035545
20-015148,2020-04,04/03/2020 15:00,Y, , ,1, , 65601,4,"LARCENY-MTR VEH PARTS $500 - $24,999",0,BLAIR AVE / HEBERT ST,63, , , , ,906264.6,1027203
20-014904,2020-04,04/03/2020 15:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,6124,N BROADWAY,79, ,LOVES GAS STATION,6124,BROADWAY,900558.8,1038456
20-014902,2020-04,04/03/2020 15:37,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,5550,S GRAND BLVD,1,WALGREENS,PARKING LOT, , ,890701.1,995885.1
20-014974,2020-04,04/03/2020 16:00,Y, , ,1, , 64711,3,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,3530,UTAH ST,25, ,@ST PIUS,3530,UTAH,894097.8,1006470
20-014908,2020-04,04/03/2020 16:05,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,CHAIN OF ROCKS DR / RIVERVIEW,79, , , , ,899703.3,1054363
20-014909,2020-04,04/03/2020 16:50,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,2313,MARCONI AVE,12, , ,2313,MARCONI,885025,1012164
20-014909,2020-04,04/03/2020 16:50,Y, , ,1, , 91113,2,SIMPLE ASSAULT-ADULT/NO INJURY,2313,MARCONI AVE,12, , ,2313,MARCONI,885025,1012164
20-016279,2020-04,04/03/2020 16:50,Y, , ,1, ,266999,2,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,2313,MARCONI ST,12, , ,2313,MARCONI,884862.7,1012115
20-015041,2020-04,04/03/2020 17:00,Y, , ,1, , 65701,6,LARCENY-MTR VEH PARTS UNDER $500,4351,LINTON AVE,67, , , , ,901061.6,1033709
20-014915,2020-04,04/03/2020 17:15,Y, , ,1, ,142320,2,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,5421,CHIPPEWA ST,14, , , , ,881941.3,1004702
20-014971,2020-04,04/03/2020 18:00,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3822,WYOMING ST,15, , ,3822,WYOMING,892350.4,1007172
20-015002,2020-04,04/03/2020 18:00,Y, , ,1, , 65711,4,LARCENY-MTR VEH PARTS UNDER $500 /ATTEMPT,601,N 16TH ST,36, , , , ,905411.4,1019445
20-014926,2020-04,04/03/2020 18:09,Y, , ,1, ,151110,6,WEAPONS-STATE VIOL/UNLWFL USE/POSSESSION,0,RIVERVIEW DR / VALLEY DR,75, , , , ,904918.3,1059068
20-014919,2020-04,04/03/2020 18:10,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,515,OLIVE ST,35, ,@MILLENNIUM CENTER,715,21ST,908839.4,1017725
20-014919,2020-04,04/03/2020 18:10,Y, , ,1, , 41013,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,515,OLIVE ST,35, ,@MILLENNIUM CENTER,715,21ST,908839.4,1017725
20-014923,2020-04,04/03/2020 18:25,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3200,ST VINCENT AVE,31,ALMOST HOME MATERNITY, ,3200,ST VINCENT,896759.1,1014223
20-014923,2020-04,04/03/2020 18:25,Y, , ,1, , 91113,3,SIMPLE ASSAULT-ADULT/NO INJURY,3200,ST VINCENT AVE,31,ALMOST HOME MATERNITY, ,3200,ST VINCENT,896759.1,1014223
20-014928,2020-04,04/03/2020 18:35,Y, , ,1, , 41021,1,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3823,OSCEOLA ST,16, , ,3800,TAFT,891547.3,1000593
20-014928,2020-04,04/03/2020 18:35,Y, , ,1, , 41021,1,AGG.ASSAULT-FIREARM/CITIZEN CHILD 1ST DEGREE,3823,OSCEOLA ST,16, , ,3800,TAFT,891547.3,1000593
20-014930,2020-04,04/03/2020 18:35,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,3823,OSCEOLA ST,16, , ,3823,OSCEOLA,891547.3,1000593
20-014928,2020-04,04/03/2020 18:35,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3823,OSCEOLA ST,16, , ,3800,TAFT,891547.3,1000593
20-014928,2020-04,04/03/2020 18:35,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3823,OSCEOLA ST,16, , ,3800,TAFT,891547.3,1000593
20-014924,2020-04,04/03/2020 18:37,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,4900,MANCHESTER AVE,12, ,TAYLOR COMMUNITY SCIENCE RESOURCE CE, , ,886882.8,1016326
20-014925,2020-04,04/03/2020 18:41,Y, , ,1, , 42015,3,ASSLT-AGGRV-KNIFE/CUT-2ND-ADULT-DOMESTIC,1478,HICKORY LN,33, , ,420,14TH,903945.8,1013998
20-015818,2020-04,04/03/2020 19:00,Y, , ,1, , 51312,6,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,4842,SACRAMENTO AVE,69, , ,4842,SACRAMENTO,892514.9,1034690
20-015001,2020-04,04/03/2020 19:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4720,KOSSUTH AVE,69, , ,4720,KOSSUTH,893740.8,1035477
20-014931,2020-04,04/03/2020 19:50,Y, , ,1, , 38311,6,ROBBERY CARJACKING /OTHR WEPN USED/SUCCESSFUL,4216,CLARENCE AVE,68, , ,4216,CLARENCE,897076.1,1034749
20-014942,2020-04,04/03/2020 19:53,Y, , ,1, , 10000,1,HOMICIDE,5205,LOUISIANA AVE,1, ,ALLEY,5221,LOUISIANA,891625.1,996624.4
20-015013,2020-04,04/03/2020 20:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,7332,HAMPSHIRE DR,6, , ,7332,HAMPSHIRE,878905.1,995039.6
20-015195,2020-04,04/03/2020 20:00,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,0,BOWEN ST / MINNESOTA AVE,1, , , , ,892256.6,992460.5
20-014934,2020-04,04/03/2020 20:26,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,N BROADWAY / E GRAND AVE,64, , , , ,904809.8,1034159
20-014938,2020-04,04/03/2020 20:45,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3939,GRAVOIS AVE,15, , ,3939,GRAVOIS,890916.1,1004205
20-014933,2020-04,04/03/2020 20:50,Y, , ,1, ,151130,5,WEAPONS-STATE VIOL/UNLWFL USE/CARRYING,5750,NATURAL BRIDGE AVE,50, , , , ,885556.4,1038533
20-014937,2020-04,04/03/2020 20:54,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,PAGE BLVD / PRAIRIE AVE,77, , , , ,896978.8,1024764
20-014973,2020-04,04/03/2020 21:00,Y, , ,1, , 51330,6,BURGLARY-RESDNCE/UNK TIM/ATT FORCE ENTRY,4031,N NEWSTEAD AVE,69, , ,4031,NEWSTEAD,896021.4,1033974
20-015014,2020-04,04/03/2020 21:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3200,MOUNT PLEASANT ST,16, ,APT A,3200,MOUNT PLEASANT,894109.1,997585.6
20-014939,2020-04,04/03/2020 21:05,Y, , ,1, , 41011,4,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,1465,COCHRAN PL,61, , ,1465,COCHRAN,906762.9,1022299
20-014941,2020-04,04/03/2020 21:22,Y, , ,1, , 63701,1,LARCENY-SHOPLIFT UNDER $500,6900,GRAVOIS AVE,4,QUIKTRIP, ,6900,GRAVOIS,881785.8,996419.9
20-014944,2020-04,04/03/2020 21:30,Y, , ,1, , 91114,4,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",402,N 11TH ST,35, , , , ,907358.9,1018534
20-014947,2020-04,04/03/2020 21:30,Y, , ,1, ,265321,4,LEAVING SCENE OF ACCIDENT,0,BLAIR AVE / E GRAND BLVD,66, , ,5937,LUCILLE,903970.5,1033492
20-014940,2020-04,04/03/2020 21:37,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,3756,GOODFELLOW BLVD,70, , , , ,885748.6,1038969
20-014952,2020-04,04/03/2020 22:00,Y, , ,1, , 41013,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 3RD DEGREE,4470,CLARENCE AVE,68, , ,4470,CLARENCE,898073.1,1035859
20-014992,2020-04,04/03/2020 22:00,Y, , ,1, , 71013,1,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4155,WALSH ST,5, , ,4155,WALSH,887528.1,999548.8
20-015691,2020-04,04/03/2020 22:00,Y, , ,1, ,263142,5,OBSTRUCT GOVRN OP-IMPERSONATION/OFFICER,456,N BOYLE AVE,38, , ,456,BOYLE,891967.9,1023747
20-014945,2020-04,04/03/2020 22:00,Y, , ,1, ,265321,1,LEAVING SCENE OF ACCIDENT,427,FASSEN ST,1, , ,427,FASSEN,893075.4,994671.2
20-014950,2020-04,04/03/2020 22:00,Y, , ,1, , 91114,5,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5166,KENSINGTON AVE,51, , ,5166,KENSINGTON,886119.3,1027124
20-014946,2020-04,04/03/2020 22:20,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8200,S BROADWAY,2, , ,8200,BROADWAY,888035.9,986508.1
20-014946,2020-04,04/03/2020 22:20,Y, , ,1, , 41011,1,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,8200,S BROADWAY,2, , ,8200,BROADWAY,888035.9,986508.1
20-015031,2020-04,04/03/2020 22:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,7119,S BROADWAY,1, , ,7119,BROADWAY,890385.8,989489.4
20-014949,2020-04,04/03/2020 22:30,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,0,BIRCHER BLVD / RIVERVIEW BLVD,70, , , , ,888467.3,1043114
20-014953,2020-04,04/03/2020 22:36,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3637,DUNNICA AVE,16, , ,3637,DUNNICA,892784.6,1002974
20-014987,2020-04,04/03/2020 23:00,Y, , ,1, , 69602,3,"LARCENY-ALL OTHER $500 - $24,999",1920,VICTOR ST,22, , ,1920,VICTOR,901260.9,1008933
20-014984,2020-04,04/03/2020 23:00, , , ,-1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2100,LILLY AVE,12, , ,2100,LILLY,883297,1013304
20-014984,2020-04,04/03/2020 23:00,Y, , ,1, , 51312,2,BURGLARY-RESDNCE/UNK TIM/FORC ENT/UNOCCUPIED,2100,LILLY AVE,12, , ,2100,LILLY,883297,1013304
20-014955,2020-04,04/03/2020 23:10,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2906,SAMUEL SHEPARD DR,37, , ,2906,SAMUEL SHEPARD,900393.5,1020980
20-015479,2020-04,04/03/2020 23:10,Y, , ,1, , 64701,3,LARCENY-FROM MTR VEH UNDER $500,2430,LEMP AVE,22, , ,2430,LEMP,901661.9,1009120
20-014951,2020-04,04/03/2020 23:38,Y, , ,1, , 83000,5,ARSON-KNOWINGLY BURNING/SUCCESS,5557,ST LOUIS AVE,50,REAR ALLEY, ,5536,LABADIE,886210.4,1035834
20-014963,2020-04,04/04/2020 00:10,Y, , ,1, ,211000,6,DUI-DRVING WHILE INTOXICATED,0,BROWN AVE / UNION BLVD,70, ,ON THE SOUTH WEST SIDE OF UNION BLVD, , ,890155.2,1037963
20-014956,2020-04,04/04/2020 00:15,Y, , ,1, ,265321,6,LEAVING SCENE OF ACCIDENT,3543,CORA AVE,56, , ,3543,CORA,893377.3,1033249
20-014960,2020-04,04/04/2020 00:26,Y, , ,1, , 43015,3,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3419,UTAH ST,25, , ,3419,UTAH,894660,1006378
20-014960,2020-04,04/04/2020 00:26,Y, , ,1, , 43015,3,ASSLT-AGGRAV-OTH-WPN-2ND-ADULT-DOMESTIC,3419,UTAH ST,25, , ,3419,UTAH,894660,1006378
20-015087,2020-04,04/04/2020 00:30,Y, , ,1, , 65701,1,LARCENY-MTR VEH PARTS UNDER $500,4719,MICHIGAN AVE,17, , ,4719,MICHIGAN,894256,996763.7
20-014959,2020-04,04/04/2020 00:50,Y, , ,1, , 42014,5,ASSLT-AGGRV-KNIFE/CUT-1ST-ADULT-DOMESTIC,4422,MAFFITT AVE,57, ,VICTIM S RESIDENCE,4422,MAFFITT,894032.8,1030506
20-014970,2020-04,04/04/2020 00:58,Y, , ,1, , 52312,5,BURGLARY-BUSINESS/UNK TIME/FORC ENT/UNOCCUPIED,5750,NATURAL BRIDGE AVE,50, , ,5750,NATURAL BRIDGE,885556.4,1038533
20-014958,2020-04,04/04/2020 01:00,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,4248,N EUCLID AVE,69, , ,4248,EUCLID,893254.6,1037171
20-014962,2020-04,04/04/2020 01:00,Y, , ,1, , 41011,6,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,4524,HARRIS AVE,68, , ,4524,HARRIS,899285,1034891
20-014961,2020-04,04/04/2020 01:05,Y, , ,1, , 71013,3,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,3425,VIRGINIA AVE,30, ,APT A,3425,VIRGINIA,895138.8,1005486
20-014957,2020-04,04/04/2020 01:08,Y, , ,1, , 81000,5,ARSON-1ST DEGREE/SUCCESS,1902,UNION BLVD,52, , ,1902,UNION,887141.8,1032218
20-014965,2020-04,04/04/2020 03:30,Y, , ,1, , 32111,6,ROBBERY-RESIDENCE/FIREARM USED/SUCCESSFUL,5947,MIMIKA AVE,73, ,UPSTAIRS,5947,MIMIKA,891188.6,1048851
20-014966,2020-04,04/04/2020 05:00,Y, , ,1, , 64601,3,"LARCENY-FROM MTR VEH $500 - $24,999",3736,SALENA ST,18, , ,3736,SALENA,899944.5,1002357
20-014969,2020-04,04/04/2020 06:35,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3857,GUSTINE AVE,16, , ,3857,GUSTINE,891137.6,1003012
20-014981,2020-04,04/04/2020 07:00,Y, , ,1, ,241100,1,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,6900,GRAVOIS AVE,4, ,@QT - GRAVOIS / LOUGHBOROUGH,6900,GRAVOIS,881785.8,996419.9
20-015009,2020-04,04/04/2020 07:30,Y, , ,1, ,266999,6,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,0,N BROADWAY / E TAYLOR AVE,79, , , , ,899958.6,1038855
20-015012,2020-04,04/04/2020 08:52,Y, , ,1, , 69702,5,LARCENY-ALL OTHER UNDER $500,4535,FOREST PARK AVE,38, , ,4535,FOREST PARK,888418.1,1021680
20-014980,2020-04,04/04/2020 09:20,Y, , ,1, ,142320,4,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,2206,LUCAS AVE,36, , ,2206,LUCAS,902915.2,1020334
20-015720,2020-04,04/04/2020 09:30,Y, , ,1, , 72113,4,AUTO THEFT-TRUCK/PERM RETNT/UNRECOV OVER 48HR,1137,WASHINGTON AVE,35, , ,1137,WASHINGTON,907182.3,1018995
20-014988,2020-04,04/04/2020 10:15,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,0,I 55 NORTHBOUND / SIDNEY ST,21, , , , ,901953.7,1008499
20-015166,2020-04,04/04/2020 10:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,4527,GREER AVE,56, , ,4527,GREER,893629,1032132
20-014995,2020-04,04/04/2020 11:07,Y, , ,1, ,266999,1,PUBLIC ORDER-OTHR UNSPC PBLC ORDER VIOLATION,0,I 55 NORTHBOUND / LOUGHBOROUGH,1,PATCH NEIGHBORHOOD, , , ,889125.1,991602.1
20-016272,2020-04,04/04/2020 12:00,Y, , ,1, ,103000,5,FORGERY-ISSUING FALSE INSTRUMENT OR CERTIFICAT,5200,DELMAR BLVD,38, , ,5200,DELMAR,885677.3,1026315
20-015642,2020-04,04/04/2020 12:00,Y, , ,1, , 65701,3,LARCENY-MTR VEH PARTS UNDER $500,3406,ARSENAL ST,25, , ,3406,ARSENAL,895061,1008123
20-015186,2020-04,04/04/2020 12:00,Y, , ,1, , 71030,2,AUTO THEFT-PERM RETNT/JOY RIDE,4909,LINDENWOOD AVE,14, , ,4909,LINDENWOOD,884939.5,1004326
20-015051,2020-04,04/04/2020 13:00,Y, , ,1, ,142320,1,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,334,HURCK ST,2, , ,334,HURCK,886912.8,987108.1
20-015005,2020-04,04/04/2020 13:20,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,0,HAMPTON AVE / I 64 WESTBOUND,41, ,HIGHWAY, , ,881198,1018837
20-015344,2020-04,04/04/2020 13:37,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4126,RED BUD AVE,68, , ,4126,RED BUD,897726.9,1033640
20-015008,2020-04,04/04/2020 13:45,Y, , ,1, , 63701,5,LARCENY-SHOPLIFT UNDER $500,4949,DR MARTIN LUTHER KING DR,55,DOLLAR GENERAL, ,4949,DR MARTIN LUTHER KING,888784.6,1030280
20-015107,2020-04,04/04/2020 14:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2007,N 13TH ST,63, , ,2007,13TH,907810.9,1024052
20-015010,2020-04,04/04/2020 14:30,Y, , ,1, , 71013,6,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4242,E SAN FRANCISCO AVE,68, , ,4234,SAN FRANCISCO,897067.9,1032638
20-015091,2020-04,04/04/2020 15:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,1635,WASHINGTON AVE,36, , , , ,905008.9,1019615
20-016388,2020-04,04/04/2020 15:00,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,3232,TEXAS AVE,30, , ,3232,TEXAS,898577.3,1005961
20-015015,2020-04,04/04/2020 15:00,Y, , ,1, , 31421,1,ROBBERY-HIGHWAY  /STRNGARM/NO INJ/SUCCESS,4635,RIDGEWOOD AVE,5, ,APT 102,4635,RIDGEWOOD,885236.3,1001889
20-016010,2020-04,04/04/2020 15:30,Y, , ,1, , 69602,4,"LARCENY-ALL OTHER $500 - $24,999",3842,OLIVE ST,77, , ,3842,OLIVE,894824,1022245
20-015025,2020-04,04/04/2020 15:30,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5008,RUSKIN AVE,71, , ,5008,RUSKIN,892726.1,1039731
20-015024,2020-04,04/04/2020 15:30,Y, , ,1, ,142320,6,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,6212,EMMA AVE,76, ,1ST FL APT,6212,EMMA,889100.3,1046584
20-015018,2020-04,04/04/2020 15:53,Y, , ,1, ,266510,4,PUBLIC ORDER-TRESPASSING,605,WASHINGTON AVE,35,SUGARFIRE SMOKE HOUSE, , , ,908824.3,1018657
20-015139,2020-04,04/04/2020 16:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",4930,MANCHESTER AVE,39, , ,4930,MANCHESTER,887364.3,1016804
20-015052,2020-04,04/04/2020 16:00,Y, , ,1, , 64711,5,LARCENY-FROM MTR VEH UNDER $500  /ATTEMPT,4399,FOREST PARK AVE,38, , ,4399,FOREST PARK,890245.9,1021299
20-015019,2020-04,04/04/2020 16:00,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,N COMPTON AVE / FRANKLIN AVE,59, , , , ,899028.3,1022061
20-015026,2020-04,04/04/2020 16:15,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,0,MANCHESTER AVE / MCCAUSLAND AV,10,BP OIL, , , ,874857.4,1013399
20-015027,2020-04,04/04/2020 17:00,Y, , ,1, , 69602,2,"LARCENY-ALL OTHER $500 - $24,999",3671,S GRAND BLVD,15, ,@ METRO BUS STOP #8871, , ,893420.3,1004240
20-015030,2020-04,04/04/2020 17:33,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5559,ARTHUR AVE,14, , ,5559,ARTHUR,881962.9,1007454
20-015030,2020-04,04/04/2020 17:33,Y, , ,1, , 91114,2,"ASSAULT, ADULT, AGE 17 AND UP-DOMESTIC",5559,ARTHUR AVE,14, , ,5559,ARTHUR,881962.9,1007454
20-015074,2020-04,04/04/2020 19:00,Y, , ,1, , 71013,5,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4400,LINDELL BLVD,38, , ,4400,LINDELL,890198.6,1022484
20-015033,2020-04,04/04/2020 19:00,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,3245,CALIFORNIA AVE,30, , ,3238,CALIFORNIA,897413.2,1006037
20-015047,2020-04,04/04/2020 19:10,Y, , ,1, , 64701,6,LARCENY-FROM MTR VEH UNDER $500,5072,ALCOTT AVE,72, , ,5072,ALCOTT,891985.5,1041594
20-015092,2020-04,04/04/2020 19:30,Y, , ,1, , 71013,4,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,4200,N FLORISSANT AVE,65, , ,2601,WHITTIER,903710.8,1031154
20-015037,2020-04,04/04/2020 19:50,Y, , ,1, ,265321,2,LEAVING SCENE OF ACCIDENT,3963,MCDONALD AVE,15, ,APT A,3963,MCDONALD,890851.7,1006470
20-015040,2020-04,04/04/2020 20:24,Y, , ,1, , 41016,3,ASSLT-AGGRAV-FIREARM-3RD-ADULT-DOMESTIC,2921,NEBRASKA AVE,25, , , , ,897101.9,1008271
20-015081,2020-04,04/04/2020 21:00,Y, , ,1, , 71030,3,AUTO THEFT-PERM RETNT/JOY RIDE,1900,SIDNEY ST,22, , ,1900,SIDNEY,901470.8,1008490
20-016940,2020-04,04/04/2020 21:27,Y, , ,1, ,241100,4,DISORDERLY CONDUCT-PEACE DSTRB/INDIVIDUAL,3106,DELMAR BLVD,37,ONE STOP MINI MART,CONVENIENCE STORE,3106,DELMAR,899269.4,1021533
20-015189,2020-04,04/04/2020 21:30,Y, , ,1, , 71030,4,AUTO THEFT-PERM RETNT/JOY RIDE,3731,N 20TH ST,65, , ,3731,20TH,904885.7,1029639
20-015354,2020-04,04/04/2020 21:54,Y, , ,1, ,152200,6,WEAPONS-CITY VIOL/DISCHRGING IN CITY,4473,LEXINGTON AVE,56, , ,4473,LEXINGTON,894606.8,1032880
20-015468,2020-04,04/04/2020 22:00,Y, , ,1, , 65701,4,LARCENY-MTR VEH PARTS UNDER $500,2926,SAMUEL SHEPARD DR,37, , ,2926,SAMUEL SHEPARD,900393.5,1020980
20-015331,2020-04,04/04/2020 22:00,Y, , ,1, , 91123,0,SIMPLE ASSAULT-CHILD/NO INJURY,0,PAGE BLVD,0, ,SOMEWHERE ON PAGE,4014,UNION,0,0
20-015043,2020-04,04/04/2020 22:02,Y, , ,1, , 41011,3,AGG.ASSAULT-FIREARM/CITIZEN ADULT 1ST DEGREE,2016,GEYER AVE,23, , ,2010,GEYER,901511.9,1011501
20-015046,2020-04,04/04/2020 22:12,Y, , ,1, , 52212,3,BURGLARY-BUSINESS/NIT/FORCE ENT/UNOCCUPIE,3654,S GRAND BLVD,19,BASIC,BLACK ALCOHOL/DRUG INFORMATION CENTE,3654,GRAND,893497,1003925
20-015067,2020-04,04/04/2020 22:30,Y, , ,1, , 71013,2,AUTO THEFT-PERM RETNT/UNRECOV OVER 48HR,5325,MARDEL AVE,14, , ,5325,MARDEL,882593.8,1005234
20-015104,2020-04,04/04/2020 22:30,Y, , ,1, ,142320,3,DESTRUCTION OF PROPERTY-MALICIOUS/PRIV PROP,1437,PARK AVE,33, , ,1437,PARK,904044.6,1013200
